chr	start	end	strand	pvalue	qvalue	meth.diff
PGA_scaffold10__49_contigs__length_53961475	10235001	10236000	*	0.000116816828504013	0.00456652895469517	71.0526315789474
PGA_scaffold10__49_contigs__length_53961475	11493001	11494000	*	0.000292208846937406	0.00880984807082315	52.3076923076923
PGA_scaffold10__49_contigs__length_53961475	11966001	11967000	*	1.43228120058716e-05	0.00095048016002288	56.7765567765568
PGA_scaffold10__49_contigs__length_53961475	12444001	12445000	*	8.89831078184588e-05	0.0037571379734648	51.219512195122
PGA_scaffold10__49_contigs__length_53961475	12576001	12577000	*	0.000233855062258974	0.00755286037766614	68.9655172413793
PGA_scaffold10__49_contigs__length_53961475	13479001	13480000	*	0.000227843902749672	0.00742227381344666	95.2380952380952
PGA_scaffold10__49_contigs__length_53961475	13918001	13919000	*	3.11657929677497e-05	0.00171111966487854	61.3636363636364
PGA_scaffold10__49_contigs__length_53961475	16105001	16106000	*	6.33856688881363e-10	2.25839313230802e-07	69.5046439628483
PGA_scaffold10__49_contigs__length_53961475	17293001	17294000	*	0.000146194385777041	0.00537069294121683	100
PGA_scaffold10__49_contigs__length_53961475	17703001	17704000	*	8.33320471239349e-05	0.00358468377278894	60.5882352941177
PGA_scaffold10__49_contigs__length_53961475	17718001	17719000	*	0.000176392175241588	0.00616731739530966	53.3333333333333
PGA_scaffold10__49_contigs__length_53961475	17734001	17735000	*	7.68766704896806e-07	9.58263900434356e-05	100
PGA_scaffold10__49_contigs__length_53961475	17771001	17772000	*	4.29169775869696e-05	0.00217754981372952	93.1034482758621
PGA_scaffold10__49_contigs__length_53961475	18337001	18338000	*	7.61851732697034e-07	9.54755456214367e-05	53.5138248847926
PGA_scaffold10__49_contigs__length_53961475	19337001	19338000	*	5.32881517227425e-07	7.09923730508638e-05	68.75
PGA_scaffold10__49_contigs__length_53961475	19616001	19617000	*	2.00390736908554e-08	4.51443322239856e-06	100
PGA_scaffold10__49_contigs__length_53961475	20134001	20135000	*	4.4564932520408e-06	0.000386062954744113	62.9090909090909
PGA_scaffold10__49_contigs__length_53961475	20957001	20958000	*	7.1504093175355e-08	1.32415136967571e-05	79.0697674418605
PGA_scaffold10__49_contigs__length_53961475	20961001	20962000	*	1.25875536915919e-06	0.0001425521478964	60
PGA_scaffold10__49_contigs__length_53961475	21273001	21274000	*	1.1208281774374e-05	0.00078641894717904	62.781954887218
PGA_scaffold10__49_contigs__length_53961475	21435001	21436000	*	1.00398499180275e-08	2.50104329666124e-06	84.375
PGA_scaffold10__49_contigs__length_53961475	21475001	21476000	*	2.82770508518714e-06	0.000269686827275107	100
PGA_scaffold10__49_contigs__length_53961475	21759001	21760000	*	1.85857071904362e-05	0.00116122383246871	54.5454545454545
PGA_scaffold10__49_contigs__length_53961475	21830001	21831000	*	1.64875250096214e-05	0.00105964978992093	54.3123543123543
PGA_scaffold10__49_contigs__length_53961475	21845001	21846000	*	1.79970326522664e-05	0.00113235725883208	59.25
PGA_scaffold10__49_contigs__length_53961475	22000001	22001000	*	2.88301060779985e-05	0.00161405417209674	76.4705882352941
PGA_scaffold10__49_contigs__length_53961475	22829001	22830000	*	0.000130788944218593	0.00496991092053	80
PGA_scaffold10__49_contigs__length_53961475	22995001	22996000	*	2.27401542492544e-05	0.00134870436590902	100
PGA_scaffold10__49_contigs__length_53961475	23510001	23511000	*	4.91891020062803e-14	4.19565939715472e-11	88.5714285714286
PGA_scaffold10__49_contigs__length_53961475	23711001	23712000	*	2.95070947416652e-07	4.37243269577607e-05	53.1914893617021
PGA_scaffold10__49_contigs__length_53961475	23961001	23962000	*	2.54111229712171e-06	0.000248037592792045	77.2727272727273
PGA_scaffold10__49_contigs__length_53961475	24560001	24561000	*	8.013105509401e-05	0.00348048010950275	90.625
PGA_scaffold10__49_contigs__length_53961475	24641001	24642000	*	4.58942199413626e-09	1.26899968782053e-06	60.5263157894737
PGA_scaffold10__49_contigs__length_53961475	24781001	24782000	*	0.000224322413407856	0.00734422884907585	89.4736842105263
PGA_scaffold10__49_contigs__length_53961475	24909001	24910000	*	0.000282447773526696	0.00859174988998308	73.3333333333333
PGA_scaffold10__49_contigs__length_53961475	27140001	27141000	*	7.97844859075889e-06	0.000607447095512043	52.0376175548589
PGA_scaffold10__49_contigs__length_53961475	27937001	27938000	*	3.72119517937307e-08	7.67412374676606e-06	85.4166666666667
PGA_scaffold10__49_contigs__length_53961475	28625001	28626000	*	2.7728245327219e-06	0.000265976474890861	64.2857142857143
PGA_scaffold10__49_contigs__length_53961475	28986001	28987000	*	9.58471260566281e-05	0.00395765607289224	60.8974358974359
PGA_scaffold10__49_contigs__length_53961475	30402001	30403000	*	1.48240342014646e-08	3.46908500985054e-06	50.6279525290932
PGA_scaffold10__49_contigs__length_53961475	30489001	30490000	*	0.000238033715170818	0.00764536743283399	56.25
PGA_scaffold10__49_contigs__length_53961475	30610001	30611000	*	0.000343034782313797	0.00984366125866738	81.1475409836066
PGA_scaffold10__49_contigs__length_53961475	31165001	31166000	*	2.48154601795273e-06	0.000243157423497274	100
PGA_scaffold10__49_contigs__length_53961475	31318001	31319000	*	2.21517999452522e-05	0.00132225628513189	100
PGA_scaffold10__49_contigs__length_53961475	31749001	31750000	*	0.000215749852701907	0.00715331039064673	90
PGA_scaffold10__49_contigs__length_53961475	32897001	32898000	*	1.50636223000474e-06	0.000164608200901356	70.1492537313433
PGA_scaffold10__49_contigs__length_53961475	33498001	33499000	*	0.000106825588974892	0.00427817411239745	100
PGA_scaffold10__49_contigs__length_53961475	33513001	33514000	*	2.22663513249683e-11	1.14970179221069e-08	59.1973244147157
PGA_scaffold10__49_contigs__length_53961475	34586001	34587000	*	1.57264563934907e-06	0.000169928206088534	63.6363636363636
PGA_scaffold10__49_contigs__length_53961475	36151001	36152000	*	6.21457992430547e-06	0.00049929513653677	69.6969696969697
PGA_scaffold10__49_contigs__length_53961475	36251001	36252000	*	1.96104430735867e-05	0.00120774295352809	66.6666666666667
PGA_scaffold10__49_contigs__length_53961475	36352001	36353000	*	0.000129561110317223	0.00493767311803518	55.5555555555556
PGA_scaffold10__49_contigs__length_53961475	37851001	37852000	*	0.000128179692664221	0.00490118621074506	55.5555555555556
PGA_scaffold10__49_contigs__length_53961475	38118001	38119000	*	0.000115428328415746	0.00452544219499794	54.5454545454545
PGA_scaffold10__49_contigs__length_53961475	38839001	38840000	*	0.000239087620681176	0.00764840891685432	57.7777777777778
PGA_scaffold10__49_contigs__length_53961475	39549001	39550000	*	2.4980890310748e-08	5.43743567947407e-06	60.7816711590296
PGA_scaffold10__49_contigs__length_53961475	40035001	40036000	*	3.38376107881188e-05	0.00182199065014281	57.7352472089314
PGA_scaffold10__49_contigs__length_53961475	40374001	40375000	*	4.97134120316036e-05	0.00242675002050305	52.991452991453
PGA_scaffold10__49_contigs__length_53961475	40389001	40390000	*	0.000330173453796399	0.00957878651521245	100
PGA_scaffold10__49_contigs__length_53961475	41566001	41567000	*	3.20494590638983e-05	0.00174675819681326	56.5217391304348
PGA_scaffold10__49_contigs__length_53961475	41608001	41609000	*	3.90514617606547e-05	0.00203225172238655	57.0491803278689
PGA_scaffold10__49_contigs__length_53961475	42040001	42041000	*	7.42926911063463e-06	0.000574329877353704	62.3188405797102
PGA_scaffold10__49_contigs__length_53961475	42643001	42644000	*	3.61698154293944e-06	0.000327801817995601	54.7202797202797
PGA_scaffold10__49_contigs__length_53961475	42855001	42856000	*	3.66329903053182e-09	1.04524903277704e-06	100
PGA_scaffold10__49_contigs__length_53961475	43723001	43724000	*	2.25521539576282e-10	9.00278812380543e-08	51.5151515151515
PGA_scaffold10__49_contigs__length_53961475	44209001	44210000	*	4.00710169850973e-05	0.00206902873441406	57.1428571428571
PGA_scaffold10__49_contigs__length_53961475	44639001	44640000	*	2.03119407451912e-07	3.20567659187895e-05	67.1794871794872
PGA_scaffold10__49_contigs__length_53961475	44741001	44742000	*	0.00011857135796453	0.00462127079853842	57.1428571428571
PGA_scaffold10__49_contigs__length_53961475	45073001	45074000	*	6.20837206553608e-06	0.000498962453105027	52.6315789473684
PGA_scaffold10__49_contigs__length_53961475	47045001	47046000	*	2.92462897919265e-05	0.00163061262807632	66.6666666666667
PGA_scaffold10__49_contigs__length_53961475	48158001	48159000	*	3.3663414581514e-05	0.00181444309991491	85.7142857142857
PGA_scaffold10__49_contigs__length_53961475	48327001	48328000	*	3.91446555447624e-05	0.00203381309678603	83.3333333333333
PGA_scaffold10__49_contigs__length_53961475	48661001	48662000	*	7.33055914288236e-05	0.00325398588760217	51.8002322880372
PGA_scaffold10__49_contigs__length_53961475	50355001	50356000	*	4.08990057286301e-05	0.00210211363861782	80
PGA_scaffold10__49_contigs__length_53961475	50632001	50633000	*	1.01528809631436e-08	2.51880310758676e-06	71.1538461538462
PGA_scaffold10__49_contigs__length_53961475	50889001	50890000	*	6.85763823768262e-05	0.00309499776570316	71.4285714285714
PGA_scaffold10__49_contigs__length_53961475	51107001	51108000	*	1.29110665132281e-12	8.36282945306413e-10	65.1690821256039
PGA_scaffold10__49_contigs__length_53961475	53801001	53802000	*	1.64805523096908e-05	0.00105964978992093	56.25
PGA_scaffold11__79_contigs__length_51449921	1542001	1543000	*	1.79695092206081e-17	2.59739207509969e-14	51.6083916083916
PGA_scaffold11__79_contigs__length_51449921	4230001	4231000	*	1.58636154185504e-06	0.000171155946190228	57.7777777777778
PGA_scaffold11__79_contigs__length_51449921	5337001	5338000	*	0.000199477459015263	0.00674137795929134	59.3406593406593
PGA_scaffold11__79_contigs__length_51449921	5906001	5907000	*	8.60159561634882e-05	0.00365905710528098	56.25
PGA_scaffold11__79_contigs__length_51449921	6618001	6619000	*	0.000178958348279424	0.00622862167909786	55.5555555555556
PGA_scaffold11__79_contigs__length_51449921	6735001	6736000	*	1.38460133229663e-06	0.00015402200680908	52.6315789473684
PGA_scaffold11__79_contigs__length_51449921	7400001	7401000	*	0.000106825588982819	0.00427817411239745	100
PGA_scaffold11__79_contigs__length_51449921	9488001	9489000	*	5.27797789349449e-05	0.00254351499049564	59.2592592592593
PGA_scaffold11__79_contigs__length_51449921	10006001	10007000	*	6.87852035709172e-05	0.00309833973191802	100
PGA_scaffold11__79_contigs__length_51449921	11089001	11090000	*	7.82508899527804e-15	7.66284654012989e-12	59.0163934426229
PGA_scaffold11__79_contigs__length_51449921	12077001	12078000	*	3.92283597085581e-05	0.00203640878745008	100
PGA_scaffold11__79_contigs__length_51449921	12100001	12101000	*	0.000225733433439882	0.00737652915627688	54.2342342342342
PGA_scaffold11__79_contigs__length_51449921	14553001	14554000	*	9.28725311564636e-05	0.00387011054849788	100
PGA_scaffold11__79_contigs__length_51449921	18762001	18763000	*	0.000139451549244185	0.00520400293948954	58.3333333333333
PGA_scaffold11__79_contigs__length_51449921	20231001	20232000	*	0.000186728452320599	0.00642678043138986	50.5446623093682
PGA_scaffold11__79_contigs__length_51449921	20915001	20916000	*	0.000348310726733394	0.00994363837834428	75
PGA_scaffold11__79_contigs__length_51449921	21314001	21315000	*	5.42429473951757e-16	6.27993265962158e-13	58.1463414634146
PGA_scaffold11__79_contigs__length_51449921	21374001	21375000	*	4.11576424547707e-05	0.00211106436369654	79.1666666666667
PGA_scaffold11__79_contigs__length_51449921	23760001	23761000	*	1.34303337301676e-08	3.19245396292507e-06	51.0964912280702
PGA_scaffold11__79_contigs__length_51449921	24052001	24053000	*	1.21072624659293e-06	0.000138378879551018	73.6111111111111
PGA_scaffold11__79_contigs__length_51449921	24201001	24202000	*	1.18595392428927e-07	2.02244029317968e-05	62.5786163522013
PGA_scaffold11__79_contigs__length_51449921	26985001	26986000	*	1.18186212785346e-16	1.5094640644891e-13	73.4308817866769
PGA_scaffold11__79_contigs__length_51449921	27876001	27877000	*	1.65768153745334e-05	0.00106266460377759	55.5555555555556
PGA_scaffold11__79_contigs__length_51449921	28143001	28144000	*	2.31927565377653e-07	3.56704686602034e-05	70.8333333333333
PGA_scaffold11__79_contigs__length_51449921	28201001	28202000	*	3.63030158738782e-07	5.17113420968937e-05	68.0555555555556
PGA_scaffold11__79_contigs__length_51449921	28467001	28468000	*	7.98734522490362e-06	0.00060802856114107	54.375
PGA_scaffold11__79_contigs__length_51449921	29138001	29139000	*	1.84181187427343e-05	0.00115314077080938	100
PGA_scaffold11__79_contigs__length_51449921	29142001	29143000	*	0.000188374731881692	0.00646960497952491	54.9019607843137
PGA_scaffold11__79_contigs__length_51449921	29684001	29685000	*	2.15342186879412e-06	0.000217996521761211	76.9230769230769
PGA_scaffold11__79_contigs__length_51449921	30073001	30074000	*	1.28791474478514e-06	0.000145139430661427	93.3333333333333
PGA_scaffold11__79_contigs__length_51449921	30173001	30174000	*	8.26846391133159e-06	0.000624407186425722	100
PGA_scaffold11__79_contigs__length_51449921	30209001	30210000	*	2.21517999452522e-05	0.00132225628513189	100
PGA_scaffold11__79_contigs__length_51449921	30568001	30569000	*	6.82958827155153e-08	1.27353309158238e-05	55
PGA_scaffold11__79_contigs__length_51449921	31584001	31585000	*	0.000239066990956908	0.00764840891685432	100
PGA_scaffold11__79_contigs__length_51449921	31874001	31875000	*	0.000140178141409722	0.00522505930077278	56.0224089635854
PGA_scaffold11__79_contigs__length_51449921	31925001	31926000	*	0.000330173453796399	0.00957878651521245	100
PGA_scaffold11__79_contigs__length_51449921	32068001	32069000	*	0.000136616536063928	0.005123553345288	100
PGA_scaffold11__79_contigs__length_51449921	33218001	33219000	*	7.94902943434644e-06	0.000605780442247538	63.6363636363636
PGA_scaffold11__79_contigs__length_51449921	34000001	34001000	*	3.96383493963789e-12	2.35962217722328e-09	75.8771929824561
PGA_scaffold11__79_contigs__length_51449921	36040001	36041000	*	0.00021454744824525	0.00712371783477408	50.9433962264151
PGA_scaffold11__79_contigs__length_51449921	39026001	39027000	*	5.7502701319713e-09	1.54657703200335e-06	81.3333333333333
PGA_scaffold11__79_contigs__length_51449921	40861001	40862000	*	8.11141118732535e-05	0.00351274981347761	58.1196581196581
PGA_scaffold11__79_contigs__length_51449921	42143001	42144000	*	0.000239066990930743	0.00764840891685432	100
PGA_scaffold11__79_contigs__length_51449921	44032001	44033000	*	0.00033884380488456	0.00975819881845811	83.3333333333333
PGA_scaffold11__79_contigs__length_51449921	44913001	44914000	*	7.57441726451538e-05	0.00333129677181807	57.5
PGA_scaffold11__79_contigs__length_51449921	45197001	45198000	*	1.03025488423752e-09	3.48552717516462e-07	84.2105263157895
PGA_scaffold11__79_contigs__length_51449921	45220001	45221000	*	0.000135926521543419	0.00511809159119728	60.4166666666667
PGA_scaffold11__79_contigs__length_51449921	45221001	45222000	*	8.54026097625685e-05	0.00363881107573984	55.4367201426025
PGA_scaffold11__79_contigs__length_51449921	46130001	46131000	*	0.000230667661421422	0.00748647709613144	65.2380952380952
PGA_scaffold11__79_contigs__length_51449921	47984001	47985000	*	4.40860004853895e-05	0.00222284756055934	77.9761904761905
PGA_scaffold11__79_contigs__length_51449921	49094001	49095000	*	1.45266898470066e-07	2.39848528264496e-05	71.4285714285714
PGA_scaffold11__79_contigs__length_51449921	50993001	50994000	*	4.67839297096097e-05	0.00232082481932482	100
PGA_scaffold12__71_contigs__length_50438331	340001	341000	*	0.000176562208824482	0.00617058108603436	92.8571428571429
PGA_scaffold12__71_contigs__length_50438331	795001	796000	*	1.85813400770887e-07	2.96257206269037e-05	51.9077901430843
PGA_scaffold12__71_contigs__length_50438331	796001	797000	*	1.86079798310376e-07	2.9648611556334e-05	95.2380952380952
PGA_scaffold12__71_contigs__length_50438331	1045001	1046000	*	7.8708834941769e-05	0.00343477531924043	61.9047619047619
PGA_scaffold12__71_contigs__length_50438331	1691001	1692000	*	7.05616671457948e-09	1.84737762196985e-06	67.4358974358974
PGA_scaffold12__71_contigs__length_50438331	1962001	1963000	*	2.04490957505119e-05	0.00124478377985744	66.4335664335664
PGA_scaffold12__71_contigs__length_50438331	2315001	2316000	*	5.88469673238032e-05	0.00276201052030849	57.9710144927536
PGA_scaffold12__71_contigs__length_50438331	3393001	3394000	*	9.76514898129893e-06	0.00070794942969163	100
PGA_scaffold12__71_contigs__length_50438331	4436001	4437000	*	0.000103649903828564	0.00419129967112368	65.9574468085106
PGA_scaffold12__71_contigs__length_50438331	5373001	5374000	*	0.000178458550180948	0.00621436235017522	100
PGA_scaffold12__71_contigs__length_50438331	5389001	5390000	*	0.000267137168750997	0.00826516336344947	84.4444444444444
PGA_scaffold12__71_contigs__length_50438331	5437001	5438000	*	0.000139451551133083	0.00520400293948954	52.3809523809524
PGA_scaffold12__71_contigs__length_50438331	5854001	5855000	*	0.000276393078684101	0.00847033445289995	66.6666666666667
PGA_scaffold12__71_contigs__length_50438331	5891001	5892000	*	1.43044927223514e-06	0.000158246998423139	53.3333333333333
PGA_scaffold12__71_contigs__length_50438331	6347001	6348000	*	0.000113173167528244	0.00446677175066843	54.2608695652174
PGA_scaffold12__71_contigs__length_50438331	6769001	6770000	*	0.000178208427943102	0.00621436235017522	62.5
PGA_scaffold12__71_contigs__length_50438331	6795001	6796000	*	6.2589597428967e-06	0.000501941883299432	84.375
PGA_scaffold12__71_contigs__length_50438331	7960001	7961000	*	3.30434948322916e-08	6.93594914298681e-06	66.1764705882353
PGA_scaffold12__71_contigs__length_50438331	8292001	8293000	*	0.00013078894444858	0.00496991092053	60
PGA_scaffold12__71_contigs__length_50438331	8325001	8326000	*	2.72586733071355e-05	0.00154986416120087	69.7712418300653
PGA_scaffold12__71_contigs__length_50438331	8478001	8479000	*	0.000329022711138726	0.00957878651521245	62.962962962963
PGA_scaffold12__71_contigs__length_50438331	9094001	9095000	*	5.45044556084004e-05	0.00260530392943704	62.7329192546584
PGA_scaffold12__71_contigs__length_50438331	9334001	9335000	*	0.000160942761402042	0.00576687641373577	61.4035087719298
PGA_scaffold12__71_contigs__length_50438331	9491001	9492000	*	0.000146194385777041	0.00537069294121683	100
PGA_scaffold12__71_contigs__length_50438331	10466001	10467000	*	9.26286955367394e-05	0.00387011054849788	64.8148148148148
PGA_scaffold12__71_contigs__length_50438331	10513001	10514000	*	0.00024324208212449	0.00773847259560076	61.1111111111111
PGA_scaffold12__71_contigs__length_50438331	10774001	10775000	*	7.08114485577483e-05	0.00316950050068252	51.1363636363636
PGA_scaffold12__71_contigs__length_50438331	11099001	11100000	*	1.26048307195206e-05	0.000860970435778175	100
PGA_scaffold12__71_contigs__length_50438331	11150001	11151000	*	0.00014816662999091	0.00542893421265904	59.6153846153846
PGA_scaffold12__71_contigs__length_50438331	11449001	11450000	*	0.000104722666247185	0.00422167499016543	62.8070175438596
PGA_scaffold12__71_contigs__length_50438331	11512001	11513000	*	6.26932747187619e-08	1.18461659673844e-05	55.7142857142857
PGA_scaffold12__71_contigs__length_50438331	11559001	11560000	*	6.25895984150987e-06	0.000501941883299432	84.375
PGA_scaffold12__71_contigs__length_50438331	11787001	11788000	*	0.000318501136327949	0.00936851563714136	53.8461538461538
PGA_scaffold12__71_contigs__length_50438331	12179001	12180000	*	7.13130209164072e-10	2.51853552762653e-07	70
PGA_scaffold12__71_contigs__length_50438331	12204001	12205000	*	0.000155825936577741	0.00563178502598505	71.4285714285714
PGA_scaffold12__71_contigs__length_50438331	13583001	13584000	*	3.73391185765253e-05	0.00196367288206403	60
PGA_scaffold12__71_contigs__length_50438331	13795001	13796000	*	1.31456691936402e-05	0.000888484408661967	68.2926829268293
PGA_scaffold12__71_contigs__length_50438331	14287001	14288000	*	0.000205338949819943	0.00688472768166944	60.752688172043
PGA_scaffold12__71_contigs__length_50438331	14350001	14351000	*	2.8742238950705e-05	0.00161074221476195	57.6923076923077
PGA_scaffold12__71_contigs__length_50438331	15415001	15416000	*	2.65160473389163e-13	1.96039400812112e-10	82.089552238806
PGA_scaffold12__71_contigs__length_50438331	16487001	16488000	*	6.72199473502015e-08	1.25638147384806e-05	82.3529411764706
PGA_scaffold12__71_contigs__length_50438331	16550001	16551000	*	8.56909721731306e-05	0.00364683921442725	90
PGA_scaffold12__71_contigs__length_50438331	16651001	16652000	*	3.04582453667272e-06	0.000286359895360218	54.047976011994
PGA_scaffold12__71_contigs__length_50438331	17679001	17680000	*	9.50611692306644e-05	0.00393395095882772	62
PGA_scaffold12__71_contigs__length_50438331	19626001	19627000	*	5.62178779306276e-06	0.000461577769439248	66.6666666666667
PGA_scaffold12__71_contigs__length_50438331	20095001	20096000	*	2.02097798203809e-06	0.000207813495518166	74
PGA_scaffold12__71_contigs__length_50438331	21066001	21067000	*	1.56346736156084e-05	0.00101643974042931	85.2941176470588
PGA_scaffold12__71_contigs__length_50438331	21252001	21253000	*	9.28725311467432e-05	0.00387011054849788	66.6666666666667
PGA_scaffold12__71_contigs__length_50438331	21387001	21388000	*	6.81929446329727e-05	0.00308287999496031	69.4444444444444
PGA_scaffold12__71_contigs__length_50438331	21665001	21666000	*	1.12804846299048e-07	1.94499051959765e-05	60
PGA_scaffold12__71_contigs__length_50438331	21686001	21687000	*	0.000216481083444085	0.00716948928369591	51.7241379310345
PGA_scaffold12__71_contigs__length_50438331	22001001	22002000	*	3.24632493479533e-06	0.000301279374988037	65.5172413793103
PGA_scaffold12__71_contigs__length_50438331	23161001	23162000	*	1.43679113952827e-06	0.00015876667822763	81.25
PGA_scaffold12__71_contigs__length_50438331	24943001	24944000	*	1.01293272917863e-05	0.000727278352974423	59.5833333333333
PGA_scaffold12__71_contigs__length_50438331	25071001	25072000	*	5.0341570085823e-06	0.000424891936974058	66.4473684210526
PGA_scaffold12__71_contigs__length_50438331	25263001	25264000	*	3.59053118609361e-06	0.000325832824348804	61.4495798319328
PGA_scaffold12__71_contigs__length_50438331	25899001	25900000	*	0.000136616536064128	0.005123553345288	100
PGA_scaffold12__71_contigs__length_50438331	27576001	27577000	*	0.000153566551539936	0.00557433099909712	58.8235294117647
PGA_scaffold12__71_contigs__length_50438331	28071001	28072000	*	2.48127295220597e-05	0.00144324141436076	64.5833333333333
PGA_scaffold12__71_contigs__length_50438331	28318001	28319000	*	5.00576840408479e-05	0.00243964089566243	91.6666666666667
PGA_scaffold12__71_contigs__length_50438331	29570001	29571000	*	1.19622538271496e-05	0.000827855052286511	57.8947368421053
PGA_scaffold12__71_contigs__length_50438331	29591001	29592000	*	7.54235854509876e-05	0.00332113025503444	51.6840882694541
PGA_scaffold12__71_contigs__length_50438331	29599001	29600000	*	9.41959719908943e-05	0.00390651777450415	52.3809523809524
PGA_scaffold12__71_contigs__length_50438331	29667001	29668000	*	2.01572937119127e-05	0.00123199195583475	69.2874692874693
PGA_scaffold12__71_contigs__length_50438331	29783001	29784000	*	1.52971005859324e-07	2.50257830267457e-05	63.3199464524766
PGA_scaffold12__71_contigs__length_50438331	30146001	30147000	*	1.24385963191263e-06	0.000141251124073274	100
PGA_scaffold12__71_contigs__length_50438331	33761001	33762000	*	2.63031032753202e-07	3.97078426987671e-05	84.8101265822785
PGA_scaffold12__71_contigs__length_50438331	35225001	35226000	*	2.47346423263233e-06	0.000242710348537675	50.4352278545827
PGA_scaffold12__71_contigs__length_50438331	36133001	36134000	*	0.000106825588971562	0.00427817411239745	100
PGA_scaffold12__71_contigs__length_50438331	37144001	37145000	*	0.000298930814317829	0.00895268717734704	81.8181818181818
PGA_scaffold12__71_contigs__length_50438331	37402001	37403000	*	0.000330173453759773	0.00957878651521245	100
PGA_scaffold12__71_contigs__length_50438331	37964001	37965000	*	1.07075620357684e-08	2.63340746079183e-06	54.0540540540541
PGA_scaffold12__71_contigs__length_50438331	38270001	38271000	*	2.02084675617072e-07	3.19247712190308e-05	59.1194968553459
PGA_scaffold12__71_contigs__length_50438331	38366001	38367000	*	1.15352901922342e-06	0.000133102009010638	64.7058823529412
PGA_scaffold12__71_contigs__length_50438331	39142001	39143000	*	5.80919623164067e-05	0.00273539094926916	53.5469107551487
PGA_scaffold12__71_contigs__length_50438331	39203001	39204000	*	5.89155285802762e-08	1.12556945391103e-05	87.5
PGA_scaffold12__71_contigs__length_50438331	39339001	39340000	*	5.54443907369829e-07	7.33955305528882e-05	88.8888888888889
PGA_scaffold12__71_contigs__length_50438331	42041001	42042000	*	0.000206315036358983	0.00691073526059845	75.3333333333333
PGA_scaffold12__71_contigs__length_50438331	42236001	42237000	*	0.000334716217082887	0.00967627149951751	61.304347826087
PGA_scaffold12__71_contigs__length_50438331	42806001	42807000	*	0.000239201213381197	0.00765079904010279	54.7619047619048
PGA_scaffold12__71_contigs__length_50438331	44145001	44146000	*	9.28725311457754e-05	0.00387011054849788	100
PGA_scaffold12__71_contigs__length_50438331	44841001	44842000	*	4.00710175578079e-05	0.00206902873441406	57.1428571428571
PGA_scaffold12__71_contigs__length_50438331	45374001	45375000	*	6.87852035782414e-05	0.00309833973191802	100
PGA_scaffold12__71_contigs__length_50438331	45622001	45623000	*	6.13880034454954e-05	0.00284941807230039	75.8620689655172
PGA_scaffold12__71_contigs__length_50438331	46235001	46236000	*	4.99020931541561e-11	2.36212390223297e-08	100
PGA_scaffold12__71_contigs__length_50438331	47527001	47528000	*	5.09353599461786e-05	0.00247339445464202	52.9100529100529
PGA_scaffold12__71_contigs__length_50438331	47536001	47537000	*	1.26071982765289e-07	2.12516831166203e-05	62
PGA_scaffold12__71_contigs__length_50438331	47771001	47772000	*	7.65673549591231e-07	9.5739599175083e-05	66.6666666666667
PGA_scaffold12__71_contigs__length_50438331	47826001	47827000	*	8.29525421661175e-06	0.000625812681961461	63.5405690200211
PGA_scaffold12__71_contigs__length_50438331	48116001	48117000	*	5.22919658344244e-05	0.0025253003608629	84.6153846153846
