chr	start	end	strand	pvalue	qvalue	meth.diff
PGA_scaffold10__49_contigs__length_53961475	30199001	30200000	*	0.000256496020552908	0.00802385115037892	-66.6666666666667
PGA_scaffold10__49_contigs__length_53961475	30462001	30463000	*	5.14379514509306e-05	0.0024937866993358	-59.4444444444444
PGA_scaffold10__49_contigs__length_53961475	30691001	30692000	*	7.40479460061377e-12	4.20079238679680e-09	-85.3260869565217
PGA_scaffold10__49_contigs__length_53961475	30886001	30887000	*	9.2666592328071e-05	0.00387011054849788	-55
PGA_scaffold10__49_contigs__length_53961475	32152001	32153000	*	2.72402228606995e-06	0.000262233083093984	-50.8333333333333
PGA_scaffold10__49_contigs__length_53961475	32214001	32215000	*	0.000127108892997562	0.00486931925311583	-55.2795031055901
PGA_scaffold10__49_contigs__length_53961475	32507001	32508000	*	7.67929922266407e-06	0.000589880541402076	-100
PGA_scaffold10__49_contigs__length_53961475	33052001	33053000	*	2.49151818858488e-14	2.2111231128453e-11	-54.6037562986716
PGA_scaffold10__49_contigs__length_53961475	33433001	33434000	*	0.000322941379350114	0.00945277251683916	-75
PGA_scaffold10__49_contigs__length_53961475	34242001	34243000	*	8.60159560749684e-05	0.00365905710528098	-68.1818181818182
PGA_scaffold10__49_contigs__length_53961475	34349001	34350000	*	2.02784055129106e-06	0.000208341118470464	-50.5411255411255
PGA_scaffold10__49_contigs__length_53961475	34393001	34394000	*	3.18970643104412e-07	4.65795862789726e-05	-70.8771929824561
PGA_scaffold10__49_contigs__length_53961475	35547001	35548000	*	3.68881190392965e-13	2.66598566721346e-10	-100
PGA_scaffold10__49_contigs__length_53961475	35802001	35803000	*	2.46901310996229e-07	3.75902241963487e-05	-53.503413582465
PGA_scaffold10__49_contigs__length_53961475	36115001	36116000	*	6.3520386335769e-06	0.000507635583616155	-70
PGA_scaffold10__49_contigs__length_53961475	36344001	36345000	*	0.000149589127421995	0.00547067556325862	-85.9375
PGA_scaffold10__49_contigs__length_53961475	36446001	36447000	*	1.44698012993046e-08	3.40434035515749e-06	-57.973174366617
PGA_scaffold10__49_contigs__length_53961475	37034001	37035000	*	0.000153836396269239	0.00557909235602606	-81.25
PGA_scaffold10__49_contigs__length_53961475	37112001	37113000	*	9.28725311564636e-05	0.00387011054849788	-100
PGA_scaffold10__49_contigs__length_53961475	37295001	37296000	*	0.000178458550180948	0.00621436235017522	-100
PGA_scaffold10__49_contigs__length_53961475	37309001	37310000	*	4.35571933476553e-06	0.000379027915809068	-57.5757575757576
PGA_scaffold10__49_contigs__length_53961475	37692001	37693000	*	0.000239066990956908	0.00764840891685432	-100
PGA_scaffold10__49_contigs__length_53961475	38585001	38586000	*	5.93519763286656e-13	4.13475434523488e-10	-62.4077800134138
PGA_scaffold10__49_contigs__length_53961475	38832001	38833000	*	0.000275925479462456	0.0084626669405984	-58.9285714285714
PGA_scaffold10__49_contigs__length_53961475	39284001	39285000	*	0.000146194385777041	0.00537069294121683	-100
PGA_scaffold10__49_contigs__length_53961475	39728001	39729000	*	0.000330173453796399	0.00957878651521245	-100
PGA_scaffold10__49_contigs__length_53961475	39765001	39766000	*	7.48072704265943e-08	1.37320640996723e-05	-83.3333333333333
PGA_scaffold10__49_contigs__length_53961475	40337001	40338000	*	4.67839297142597e-05	0.00232082481932482	-100
PGA_scaffold10__49_contigs__length_53961475	40351001	40352000	*	1.96104432031297e-05	0.00120774295352809	-80
PGA_scaffold10__49_contigs__length_53961475	40641001	40642000	*	0.000182861741782749	0.00632843620653888	-72.2222222222222
PGA_scaffold10__49_contigs__length_53961475	40944001	40945000	*	3.93638144552174e-09	1.10875124496605e-06	-68.5714285714286
PGA_scaffold10__49_contigs__length_53961475	41068001	41069000	*	1.1995416919755e-06	0.000137316041190863	-62.3376623376623
PGA_scaffold10__49_contigs__length_53961475	41081001	41082000	*	0.000318501140129029	0.00936851563714136	-53.8461538461538
PGA_scaffold10__49_contigs__length_53961475	41510001	41511000	*	1.04639624995319e-05	0.000745649338729142	-69.2546583850932
PGA_scaffold10__49_contigs__length_53961475	41988001	41989000	*	8.3109489894169e-06	0.00062673321111841	-62.5730994152047
PGA_scaffold10__49_contigs__length_53961475	42001001	42002000	*	4.08990052405828e-05	0.00210211363861782	-80
PGA_scaffold10__49_contigs__length_53961475	42378001	42379000	*	7.32671412365281e-06	0.000568312782715987	-100
PGA_scaffold10__49_contigs__length_53961475	42659001	42660000	*	0.000146194385760076	0.00537069294121683	-100
PGA_scaffold10__49_contigs__length_53961475	43080001	43081000	*	0.000178458550161441	0.00621436235017522	-100
PGA_scaffold10__49_contigs__length_53961475	44568001	44569000	*	1.4301931569961e-05	0.00094948604817508	-53.3333333333333
PGA_scaffold10__49_contigs__length_53961475	45017001	45018000	*	4.92926908397568e-05	0.00241084415269244	-66.6666666666667
PGA_scaffold10__49_contigs__length_53961475	45344001	45345000	*	5.15129031770194e-07	6.90239051363598e-05	-62.9504504504504
PGA_scaffold10__49_contigs__length_53961475	45652001	45653000	*	4.7683543981223e-05	0.00235384267985989	-70.0757575757576
PGA_scaffold10__49_contigs__length_53961475	45674001	45675000	*	1.66037459547458e-09	5.21870353607268e-07	-50.4402861860209
PGA_scaffold10__49_contigs__length_53961475	45847001	45848000	*	6.09732040317709e-07	7.92369884375792e-05	-78.5714285714286
PGA_scaffold10__49_contigs__length_53961475	45856001	45857000	*	9.25108580983942e-12	5.15730218862888e-09	-65.9090909090909
PGA_scaffold10__49_contigs__length_53961475	46039001	46040000	*	5.33790506122736e-07	7.1051140199412e-05	-53.5714285714286
PGA_scaffold10__49_contigs__length_53961475	46105001	46106000	*	4.0233344617265e-06	0.000355942581131804	-100
PGA_scaffold10__49_contigs__length_53961475	46981001	46982000	*	1.88245226330317e-06	0.000196413906903479	-52.1739130434783
PGA_scaffold10__49_contigs__length_53961475	47378001	47379000	*	1.92817640724412e-06	0.000200318869754158	-66.6666666666667
PGA_scaffold10__49_contigs__length_53961475	48049001	48050000	*	0.000203761121655118	0.00684323148887619	-65.7142857142857
PGA_scaffold10__49_contigs__length_53961475	48050001	48051000	*	9.74180368870868e-05	0.00400096269680411	-75
PGA_scaffold10__49_contigs__length_53961475	49566001	49567000	*	2.33005558762017e-12	1.44016307414904e-09	-79.4117647058823
PGA_scaffold10__49_contigs__length_53961475	50092001	50093000	*	3.10077876072403e-05	0.00170441622545457	-68.4210526315789
PGA_scaffold10__49_contigs__length_53961475	50807001	50808000	*	0.000267536009763995	0.00827369074358644	-57.5
PGA_scaffold10__49_contigs__length_53961475	51143001	51144000	*	4.11173130351522e-05	0.0021102682229049	-52.5
PGA_scaffold10__49_contigs__length_53961475	51229001	51230000	*	0.000130399657989584	0.00496287964006937	-56.1904761904762
PGA_scaffold10__49_contigs__length_53961475	51316001	51317000	*	5.97967384004136e-05	0.00279451610748393	-82.6086956521739
PGA_scaffold11__79_contigs__length_51449921	33001	34000	*	6.62019678624306e-09	1.75224095610221e-06	-50.693374422188
PGA_scaffold11__79_contigs__length_51449921	1011001	1012000	*	0.000312174568832829	0.009247782714419	-55.4112554112554
PGA_scaffold11__79_contigs__length_51449921	1041001	1042000	*	7.01057023796724e-06	0.000548638570982047	-60
PGA_scaffold11__79_contigs__length_51449921	1220001	1221000	*	0.000145914219157866	0.00537069294121683	-62.5
PGA_scaffold11__79_contigs__length_51449921	1551001	1552000	*	1.08460966684016e-11	5.94354184243654e-09	-69.7674418604651
PGA_scaffold11__79_contigs__length_51449921	1773001	1774000	*	1.26876104708157e-05	0.000864796676979388	-59.0909090909091
PGA_scaffold11__79_contigs__length_51449921	3611001	3612000	*	0.00012694380360026	0.00486652472578332	-66.6666666666667
PGA_scaffold11__79_contigs__length_51449921	4341001	4342000	*	7.33340305759258e-08	1.35130077546998e-05	-100
PGA_scaffold11__79_contigs__length_51449921	5086001	5087000	*	0.000115053328914023	0.00451699035193529	-62.3824451410658
PGA_scaffold11__79_contigs__length_51449921	5869001	5870000	*	6.05754483469689e-05	0.00282254272733306	-51.3513513513513
PGA_scaffold11__79_contigs__length_51449921	6351001	6352000	*	1.31497712606436e-11	7.10909800683327e-09	-71.5060492282019
PGA_scaffold11__79_contigs__length_51449921	6383001	6384000	*	1.39914044351758e-08	3.30790733245812e-06	-56.25
PGA_scaffold11__79_contigs__length_51449921	7217001	7218000	*	0.00012586375878492	0.00483522673843408	-88.5714285714286
PGA_scaffold11__79_contigs__length_51449921	7318001	7319000	*	9.76514898237289e-06	0.00070794942969163	-100
PGA_scaffold11__79_contigs__length_51449921	7825001	7826000	*	2.6209764501686e-05	0.00150547366548936	-75
PGA_scaffold11__79_contigs__length_51449921	7999001	8000000	*	0.000106825588971375	0.00427817411239745	-100
PGA_scaffold11__79_contigs__length_51449921	8214001	8215000	*	1.14771881949748e-07	1.97256592103657e-05	-89.6551724137931
PGA_scaffold11__79_contigs__length_51449921	8376001	8377000	*	0.000178458550180948	0.00621436235017522	-100
PGA_scaffold11__79_contigs__length_51449921	9566001	9567000	*	1.90297785004981e-06	0.000198127335690165	-92.8571428571429
PGA_scaffold11__79_contigs__length_51449921	10574001	10575000	*	3.03231696942355e-05	0.00167632761040907	-100
PGA_scaffold11__79_contigs__length_51449921	11417001	11418000	*	3.54274109673427e-08	7.35321842789172e-06	-86.6666666666667
PGA_scaffold11__79_contigs__length_51449921	11965001	11966000	*	4.48143195883089e-10	1.66939676447849e-07	-53.4218590398366
PGA_scaffold11__79_contigs__length_51449921	12205001	12206000	*	1.19154411238263e-10	5.11789740777075e-08	-60.5263157894737
PGA_scaffold11__79_contigs__length_51449921	12206001	12207000	*	3.57699371639484e-07	5.10915688938951e-05	-63.1578947368421
PGA_scaffold11__79_contigs__length_51449921	12220001	12221000	*	1.10155444584738e-14	1.05100120220417e-11	-63.8888888888889
PGA_scaffold11__79_contigs__length_51449921	12222001	12223000	*	3.71030586805233e-13	2.67751157796315e-10	-69.8412698412698
PGA_scaffold11__79_contigs__length_51449921	12223001	12224000	*	4.96945570777404e-23	1.31821180987717e-19	-83.804347826087
PGA_scaffold11__79_contigs__length_51449921	12550001	12551000	*	5.1345842695728e-05	0.00249007130503206	-57.7777777777778
PGA_scaffold11__79_contigs__length_51449921	12720001	12721000	*	6.50708725033352e-07	8.37492466266319e-05	-66.6666666666667
PGA_scaffold11__79_contigs__length_51449921	12941001	12942000	*	9.03214961553076e-05	0.00380158210892332	-53.2299741602067
PGA_scaffold11__79_contigs__length_51449921	14207001	14208000	*	1.48938379421603e-13	1.15787795623351e-10	-95.4545454545455
PGA_scaffold11__79_contigs__length_51449921	14220001	14221000	*	9.56709086693948e-06	0.000697490801412309	-54.5454545454545
PGA_scaffold11__79_contigs__length_51449921	14882001	14883000	*	2.43387449987294e-05	0.00142288913781372	-62.5
PGA_scaffold11__79_contigs__length_51449921	15012001	15013000	*	1.15293391362185e-05	0.000805166355585181	-73.8095238095238
PGA_scaffold11__79_contigs__length_51449921	15212001	15213000	*	0.000152157131264706	0.0055377696827307	-90.4761904761905
PGA_scaffold11__79_contigs__length_51449921	16210001	16211000	*	0.000243673451638614	0.00773847259560076	-55.5555555555556
PGA_scaffold11__79_contigs__length_51449921	16211001	16212000	*	3.14815411379208e-10	1.21588845146678e-07	-67.2727272727273
PGA_scaffold11__79_contigs__length_51449921	17295001	17296000	*	2.0244411021159e-06	0.000208036671086017	-100
PGA_scaffold11__79_contigs__length_51449921	17902001	17903000	*	6.40067975335535e-07	8.25790870890425e-05	-62.5490196078431
PGA_scaffold11__79_contigs__length_51449921	17936001	17937000	*	8.64928282339069e-11	3.86637616540619e-08	-82.3529411764706
PGA_scaffold11__79_contigs__length_51449921	18554001	18555000	*	4.91579567514568e-05	0.00240547293067052	-58.3333333333333
PGA_scaffold11__79_contigs__length_51449921	18588001	18589000	*	1.97443789158351e-07	3.1283748428784e-05	-96.7741935483871
PGA_scaffold11__79_contigs__length_51449921	19861001	19862000	*	3.7737172049832e-06	0.000338448609432428	-59.4562647754137
PGA_scaffold11__79_contigs__length_51449921	20708001	20709000	*	1.52603774255873e-05	0.00099803950439246	-54.2606516290727
PGA_scaffold11__79_contigs__length_51449921	20757001	20758000	*	6.83234857397436e-08	1.27355590281162e-05	-58.1395348837209
PGA_scaffold11__79_contigs__length_51449921	20859001	20860000	*	7.02284458586866e-06	0.000549332004777523	-57.1428571428571
PGA_scaffold11__79_contigs__length_51449921	21743001	21744000	*	7.23644722094443e-11	3.29896114776842e-08	-54.0780141843972
PGA_scaffold11__79_contigs__length_51449921	21801001	21802000	*	1.56957970180992e-06	0.000169791157230576	-76.0416666666667
PGA_scaffold11__79_contigs__length_51449921	22346001	22347000	*	1.07662467651605e-06	0.000125550898027594	-73.3333333333333
PGA_scaffold11__79_contigs__length_51449921	24269001	24270000	*	5.09435530712342e-05	0.00247354351113621	-59.0909090909091
PGA_scaffold11__79_contigs__length_51449921	24309001	24310000	*	9.28725311457754e-05	0.00387011054849788	-100
PGA_scaffold11__79_contigs__length_51449921	25551001	25552000	*	0.000242981236335797	0.00773847259560076	-56.25
PGA_scaffold11__79_contigs__length_51449921	27102001	27103000	*	1.27221592870491e-06	0.000143811947566057	-53.3333333333333
PGA_scaffold11__79_contigs__length_51449921	27409001	27410000	*	5.53130862207809e-05	0.00263560590391567	-60
PGA_scaffold11__79_contigs__length_51449921	28311001	28312000	*	3.29664028287396e-05	0.00178644793811429	-93.5483870967742
PGA_scaffold11__79_contigs__length_51449921	28907001	28908000	*	1.66251855757803e-17	2.41755398063295e-14	-52.4590163934426
PGA_scaffold11__79_contigs__length_51449921	29133001	29134000	*	0.000149248087378484	0.00546192702927653	-70
PGA_scaffold11__79_contigs__length_51449921	29379001	29380000	*	0.000348310722823745	0.00994363837834428	-75
PGA_scaffold11__79_contigs__length_51449921	29484001	29485000	*	8.3671534750375e-05	0.00359448329320708	-83.3333333333333
PGA_scaffold11__79_contigs__length_51449921	30021001	30022000	*	4.36758304873002e-05	0.00220677595064761	-65.9574468085106
PGA_scaffold11__79_contigs__length_51449921	30038001	30039000	*	0.000178458550180948	0.00621436235017522	-100
PGA_scaffold11__79_contigs__length_51449921	30307001	30308000	*	1.79593067259869e-77	3.94107453981224e-73	-54.5222929936306
PGA_scaffold11__79_contigs__length_51449921	30609001	30610000	*	7.04766296208292e-08	1.30763217046154e-05	-52.0512820512821
PGA_scaffold11__79_contigs__length_51449921	30951001	30952000	*	3.23780483700034e-06	0.000300662048501736	-98.8235294117647
PGA_scaffold11__79_contigs__length_51449921	31522001	31523000	*	3.72234996400496e-09	1.05896869422876e-06	-52.1739130434783
PGA_scaffold11__79_contigs__length_51449921	32266001	32267000	*	3.96511222775299e-06	0.000351952607601135	-67.5675675675676
PGA_scaffold11__79_contigs__length_51449921	32351001	32352000	*	1.62991371791959e-06	0.000174634932126837	-62.1031746031746
PGA_scaffold11__79_contigs__length_51449921	32966001	32967000	*	3.15216710561476e-07	4.62131172121707e-05	-75
PGA_scaffold11__79_contigs__length_51449921	32983001	32984000	*	0.00010205399125497	0.0041399424230939	-59.8901098901099
PGA_scaffold11__79_contigs__length_51449921	33301001	33302000	*	8.91444081509134e-33	4.21931253849371e-29	-75.1674641148325
PGA_scaffold11__79_contigs__length_51449921	33976001	33977000	*	4.53677031978453e-11	2.17071790671531e-08	-53.2637853949329
PGA_scaffold11__79_contigs__length_51449921	34296001	34297000	*	0.000119084117832253	0.00463414724574041	-61.9047619047619
PGA_scaffold11__79_contigs__length_51449921	34396001	34397000	*	4.95927871532169e-05	0.00242306677393677	-66.6666666666667
PGA_scaffold11__79_contigs__length_51449921	35420001	35421000	*	3.25251115606444e-05	0.00176689758323305	-55.5555555555556
PGA_scaffold11__79_contigs__length_51449921	36037001	36038000	*	0.00024809715074645	0.00784031508305441	-65.3225806451613
PGA_scaffold11__79_contigs__length_51449921	36171001	36172000	*	1.62995098639682e-06	0.000174634932126837	-83.3333333333333
PGA_scaffold11__79_contigs__length_51449921	36902001	36903000	*	1.38822438449493e-06	0.00015431836072224	-66.6666666666667
PGA_scaffold11__79_contigs__length_51449921	37145001	37146000	*	0.000235416096994523	0.0075865288889078	-71.4285714285714
PGA_scaffold11__79_contigs__length_51449921	37535001	37536000	*	6.93430190557311e-07	8.83791866903519e-05	-81.6666666666667
PGA_scaffold11__79_contigs__length_51449921	37670001	37671000	*	3.24871467401491e-10	1.25072489870906e-07	-61.7977528089888
PGA_scaffold11__79_contigs__length_51449921	38159001	38160000	*	1.80989025070523e-05	0.00113743267439469	-68.75
PGA_scaffold11__79_contigs__length_51449921	38505001	38506000	*	5.68217542159832e-09	1.53167566853777e-06	-76.3157894736842
PGA_scaffold11__79_contigs__length_51449921	39109001	39110000	*	0.000230375498548971	0.00748073830616666	-57.8947368421053
PGA_scaffold11__79_contigs__length_51449921	39227001	39228000	*	1.65357734163864e-07	2.67799831040344e-05	-60.596546310832
PGA_scaffold11__79_contigs__length_51449921	39660001	39661000	*	0.00019691817788564	0.00668216415993793	-58.3333333333333
PGA_scaffold11__79_contigs__length_51449921	40675001	40676000	*	3.04529172823782e-06	0.000286359895360218	-83.3333333333333
PGA_scaffold11__79_contigs__length_51449921	40694001	40695000	*	2.67025035579039e-05	0.00152614081582952	-66.6666666666667
PGA_scaffold11__79_contigs__length_51449921	40915001	40916000	*	0.000285964609662039	0.00867413387512094	-57.1428571428571
PGA_scaffold11__79_contigs__length_51449921	42020001	42021000	*	9.38041836046883e-07	0.000112407856980455	-65.3333333333333
PGA_scaffold11__79_contigs__length_51449921	42242001	42243000	*	9.28725311564636e-05	0.00387011054849788	-100
PGA_scaffold11__79_contigs__length_51449921	42375001	42376000	*	2.48682099762544e-06	0.000243476631801367	-60
PGA_scaffold11__79_contigs__length_51449921	45158001	45159000	*	5.14040541578208e-10	1.88434040042948e-07	-52.2836879432624
PGA_scaffold11__79_contigs__length_51449921	46205001	46206000	*	1.93383800920691e-05	0.00119586918340956	-53.3444816053512
PGA_scaffold11__79_contigs__length_51449921	46241001	46242000	*	2.33525896597082e-07	3.58363766021818e-05	-75
PGA_scaffold11__79_contigs__length_51449921	46242001	46243000	*	1.44845865358314e-07	2.39317056826904e-05	-88.8888888888889
PGA_scaffold11__79_contigs__length_51449921	46585001	46586000	*	1.2217154460517e-06	0.000139272192328659	-51.8518518518519
PGA_scaffold11__79_contigs__length_51449921	46668001	46669000	*	0.000188913003358643	0.0064847694205568	-52.9411764705882
PGA_scaffold11__79_contigs__length_51449921	46709001	46710000	*	8.42991723497298e-10	2.91740595533155e-07	-53.0920060331825
PGA_scaffold11__79_contigs__length_51449921	47042001	47043000	*	9.37350876300497e-05	0.0038950997102832	-51.3888888888889
PGA_scaffold11__79_contigs__length_51449921	47599001	47600000	*	3.56292602287445e-11	1.74697676393083e-08	-56
PGA_scaffold11__79_contigs__length_51449921	47830001	47831000	*	9.16860419121355e-05	0.00384278238776393	-59.5238095238095
PGA_scaffold11__79_contigs__length_51449921	49414001	49415000	*	1.85139500170086e-09	5.74430189307097e-07	-81.8181818181818
PGA_scaffold12__71_contigs__length_50438331	1251001	1252000	*	0.000295646809453082	0.00888575427608448	-56.5217391304348
PGA_scaffold12__71_contigs__length_50438331	1775001	1776000	*	2.11436318806804e-05	0.00127612040850314	-65.2173913043478
PGA_scaffold12__71_contigs__length_50438331	1813001	1814000	*	8.5286662712385e-08	1.53407421826997e-05	-100
PGA_scaffold12__71_contigs__length_50438331	2068001	2069000	*	0.000217900087692726	0.0071991147738599	-80
PGA_scaffold12__71_contigs__length_50438331	2110001	2111000	*	0.000197556337295949	0.00669821737928629	-52.5925925925926
PGA_scaffold12__71_contigs__length_50438331	2348001	2349000	*	6.64834895651914e-09	1.75776492962304e-06	-62.5
PGA_scaffold12__71_contigs__length_50438331	2976001	2977000	*	0.000316960554960094	0.00933970246914188	-71.4285714285714
PGA_scaffold12__71_contigs__length_50438331	6594001	6595000	*	3.90802247529754e-05	0.00203287203725717	-64.2857142857143
PGA_scaffold12__71_contigs__length_50438331	6821001	6822000	*	3.95243286769964e-05	0.00204912898685176	-52.6315789473684
PGA_scaffold12__71_contigs__length_50438331	6864001	6865000	*	1.19164318326749e-06	0.000136618261199028	-50.5149051490515
PGA_scaffold12__71_contigs__length_50438331	6956001	6957000	*	2.7720063822379e-07	4.14323403469384e-05	-100
PGA_scaffold12__71_contigs__length_50438331	7836001	7837000	*	1.16104149460381e-06	0.000133721070172394	-51.0582010582011
PGA_scaffold12__71_contigs__length_50438331	8023001	8024000	*	3.74469267631728e-07	5.30318700877916e-05	-72.2222222222222
PGA_scaffold12__71_contigs__length_50438331	9360001	9361000	*	1.05557240285606e-05	0.000750195016556883	-100
PGA_scaffold12__71_contigs__length_50438331	9882001	9883000	*	1.04831209200021e-06	0.000123079367683253	-86.6666666666667
PGA_scaffold12__71_contigs__length_50438331	10298001	10299000	*	8.47077785029701e-05	0.00362352288413954	-51.7241379310345
PGA_scaffold12__71_contigs__length_50438331	11212001	11213000	*	1.4768204794807e-07	2.43586236692466e-05	-55.5555555555556
PGA_scaffold12__71_contigs__length_50438331	11228001	11229000	*	0.000130788944229516	0.00496991092053	-80
PGA_scaffold12__71_contigs__length_50438331	11491001	11492000	*	0.000239066990956908	0.00764840891685432	-100
PGA_scaffold12__71_contigs__length_50438331	11578001	11579000	*	4.36217813169231e-05	0.00220496811230146	-52.5641025641026
PGA_scaffold12__71_contigs__length_50438331	11708001	11709000	*	0.000110684464221549	0.0043889987716425	-82.3529411764706
PGA_scaffold12__71_contigs__length_50438331	13413001	13414000	*	2.62846511185362e-05	0.0015090569382511	-52.3715415019763
PGA_scaffold12__71_contigs__length_50438331	13607001	13608000	*	6.58243454217682e-07	8.45612403582728e-05	-81.8181818181818
PGA_scaffold12__71_contigs__length_50438331	14034001	14035000	*	0.000209393568798659	0.00698815678420078	-56.1904761904762
PGA_scaffold12__71_contigs__length_50438331	15743001	15744000	*	0.000124713203105922	0.00479942870238676	-54.5454545454545
PGA_scaffold12__71_contigs__length_50438331	15898001	15899000	*	8.21547651069454e-05	0.00354604736199164	-87.6543209876543
