PGA_scaffold10__49_contigs__length_53961475	7066001	7067000	*	6.88590416487012e-17	9.08296520943843e-14	-56
PGA_scaffold10__49_contigs__length_53961475	7520001	7521000	*	1.17367693353955e-05	0.000815758396833147	72.7272727272727
PGA_scaffold10__49_contigs__length_53961475	7850001	7851000	*	2.6668253869129e-06	0.000257858099068135	-66.6666666666667
PGA_scaffold10__49_contigs__length_53961475	7862001	7863000	*	0.000245538082951943	0.00777926656892099	76.1904761904762
PGA_scaffold10__49_contigs__length_53961475	7947001	7948000	*	6.59039293131839e-06	0.000522274925939601	54.1666666666667
PGA_scaffold10__49_contigs__length_53961475	8002001	8003000	*	6.09953601429858e-05	0.00283582797522942	-52.5925925925926
PGA_scaffold10__49_contigs__length_53961475	8261001	8262000	*	0.000230459847340672	0.00748073830616666	66.6666666666667
PGA_scaffold10__49_contigs__length_53961475	8281001	8282000	*	6.17474951910693e-05	0.00285758744205902	100
PGA_scaffold10__49_contigs__length_53961475	8342001	8343000	*	7.67262347109236e-05	0.0033659108854124	-56.6666666666667
PGA_scaffold10__49_contigs__length_53961475	8434001	8435000	*	3.18339764849928e-05	0.00173795700432455	-54.2245989304813
PGA_scaffold10__49_contigs__length_53961475	8903001	8904000	*	2.15477389159922e-06	0.000218087657511752	-60.7843137254902
PGA_scaffold10__49_contigs__length_53961475	8950001	8951000	*	9.22066567733789e-05	0.00385882244888265	62.5
PGA_scaffold10__49_contigs__length_53961475	9801001	9802000	*	9.24269614272651e-07	0.000111026955609141	-52.4410774410774
PGA_scaffold10__49_contigs__length_53961475	9852001	9853000	*	1.30697881854949e-13	1.03439515167128e-10	-70.8612440191388
PGA_scaffold10__49_contigs__length_53961475	10096001	10097000	*	0.000132788517179699	0.00502645583099591	51.1904761904762
PGA_scaffold10__49_contigs__length_53961475	10235001	10236000	*	0.000116816828504013	0.00456652895469517	71.0526315789474
PGA_scaffold10__49_contigs__length_53961475	10489001	10490000	*	1.81577643808067e-06	0.000190527603595163	-71.4285714285714
PGA_scaffold10__49_contigs__length_53961475	11493001	11494000	*	0.000292208846937406	0.00880984807082315	52.3076923076923
PGA_scaffold10__49_contigs__length_53961475	11966001	11967000	*	1.43228120058716e-05	0.00095048016002288	56.7765567765568
PGA_scaffold10__49_contigs__length_53961475	12395001	12396000	*	9.15177333701226e-05	0.00383864279316464	-80
PGA_scaffold10__49_contigs__length_53961475	12444001	12445000	*	8.89831078184588e-05	0.0037571379734648	51.219512195122
PGA_scaffold10__49_contigs__length_53961475	12576001	12577000	*	0.000233855062258974	0.00755286037766614	68.9655172413793
PGA_scaffold10__49_contigs__length_53961475	13479001	13480000	*	0.000227843902749672	0.00742227381344666	95.2380952380952
PGA_scaffold10__49_contigs__length_53961475	13493001	13494000	*	7.83237124632898e-05	0.00342199009704594	-52.8571428571428
PGA_scaffold10__49_contigs__length_53961475	13758001	13759000	*	2.10130383925883e-05	0.00127173609712242	-52.9411764705882
PGA_scaffold10__49_contigs__length_53961475	13918001	13919000	*	3.11657929677497e-05	0.00171111966487854	61.3636363636364
PGA_scaffold10__49_contigs__length_53961475	14077001	14078000	*	0.000215749852704528	0.00715331039064673	-83.3333333333333
PGA_scaffold10__49_contigs__length_53961475	16105001	16106000	*	6.33856688881363e-10	2.25839313230802e-07	69.5046439628483
PGA_scaffold10__49_contigs__length_53961475	17098001	17099000	*	2.8909570355359e-06	0.000274310414731271	-75
PGA_scaffold10__49_contigs__length_53961475	17293001	17294000	*	0.000146194385777041	0.00537069294121683	100
PGA_scaffold10__49_contigs__length_53961475	17564001	17565000	*	6.11359617278081e-05	0.00284045011037399	-66.6666666666667
PGA_scaffold10__49_contigs__length_53961475	17703001	17704000	*	8.33320471239349e-05	0.00358468377278894	60.5882352941177
PGA_scaffold10__49_contigs__length_53961475	17718001	17719000	*	0.000176392175241588	0.00616731739530966	53.3333333333333
PGA_scaffold10__49_contigs__length_53961475	17734001	17735000	*	7.68766704896806e-07	9.58263900434356e-05	100
PGA_scaffold10__49_contigs__length_53961475	17771001	17772000	*	4.29169775869696e-05	0.00217754981372952	93.1034482758621
PGA_scaffold10__49_contigs__length_53961475	18337001	18338000	*	7.61851732697034e-07	9.54755456214367e-05	53.5138248847926
PGA_scaffold10__49_contigs__length_53961475	18380001	18381000	*	4.20286989075657e-06	0.00036848282075219	-100
PGA_scaffold10__49_contigs__length_53961475	19029001	19030000	*	9.28725311457754e-05	0.00387011054849788	-100
PGA_scaffold10__49_contigs__length_53961475	19100001	19101000	*	3.029612868924e-09	8.8751906608143e-07	-100
PGA_scaffold10__49_contigs__length_53961475	19337001	19338000	*	5.32881517227425e-07	7.09923730508638e-05	68.75
PGA_scaffold10__49_contigs__length_53961475	19442001	19443000	*	0.000127114304006328	0.00486931925311583	-67.5324675324675
PGA_scaffold10__49_contigs__length_53961475	19616001	19617000	*	2.00390736908554e-08	4.51443322239856e-06	100
PGA_scaffold10__49_contigs__length_53961475	19708001	19709000	*	2.62206350145012e-06	0.000254363806849808	-59.2592592592593
PGA_scaffold10__49_contigs__length_53961475	20134001	20135000	*	4.4564932520408e-06	0.000386062954744113	62.9090909090909
PGA_scaffold10__49_contigs__length_53961475	20187001	20188000	*	6.66591472347175e-05	0.0030321309802051	-61.6959064327485
PGA_scaffold10__49_contigs__length_53961475	20272001	20273000	*	0.000254349056845445	0.0079779899555564	-87.5
PGA_scaffold10__49_contigs__length_53961475	20957001	20958000	*	7.1504093175355e-08	1.32415136967571e-05	79.0697674418605
PGA_scaffold10__49_contigs__length_53961475	20961001	20962000	*	1.25875536915919e-06	0.0001425521478964	60
PGA_scaffold10__49_contigs__length_53961475	21273001	21274000	*	1.1208281774374e-05	0.00078641894717904	62.781954887218
PGA_scaffold10__49_contigs__length_53961475	21435001	21436000	*	1.00398499180275e-08	2.50104329666124e-06	84.375
PGA_scaffold10__49_contigs__length_53961475	21475001	21476000	*	2.82770508518714e-06	0.000269686827275107	100
PGA_scaffold10__49_contigs__length_53961475	21537001	21538000	*	8.83423409230831e-06	0.000657981408481632	-78.5714285714286
PGA_scaffold10__49_contigs__length_53961475	21759001	21760000	*	1.85857071904362e-05	0.00116122383246871	54.5454545454545
PGA_scaffold10__49_contigs__length_53961475	21830001	21831000	*	1.64875250096214e-05	0.00105964978992093	54.3123543123543
PGA_scaffold10__49_contigs__length_53961475	21845001	21846000	*	1.79970326522664e-05	0.00113235725883208	59.25
PGA_scaffold10__49_contigs__length_53961475	22000001	22001000	*	2.88301060779985e-05	0.00161405417209674	76.4705882352941
PGA_scaffold10__49_contigs__length_53961475	22182001	22183000	*	0.000106825588982819	0.00427817411239745	-100
PGA_scaffold10__49_contigs__length_53961475	22829001	22830000	*	0.000130788944218593	0.00496991092053	80
PGA_scaffold10__49_contigs__length_53961475	22988001	22989000	*	1.84004202588031e-07	2.93955130354567e-05	-57.7114427860696
PGA_scaffold10__49_contigs__length_53961475	22995001	22996000	*	2.27401542492544e-05	0.00134870436590902	100
PGA_scaffold10__49_contigs__length_53961475	23298001	23299000	*	2.07984738354106e-06	0.00021223953339246	-77.7777777777778
PGA_scaffold10__49_contigs__length_53961475	23510001	23511000	*	4.91891020062803e-14	4.19565939715472e-11	88.5714285714286
PGA_scaffold10__49_contigs__length_53961475	23538001	23539000	*	2.48154601764629e-06	0.000243157423497274	-100
PGA_scaffold10__49_contigs__length_53961475	23711001	23712000	*	2.95070947416652e-07	4.37243269577607e-05	53.1914893617021
PGA_scaffold10__49_contigs__length_53961475	23810001	23811000	*	5.6521723979549e-07	7.45762862231398e-05	-65.2173913043478
PGA_scaffold10__49_contigs__length_53961475	23961001	23962000	*	2.54111229712171e-06	0.000248037592792045	77.2727272727273
PGA_scaffold10__49_contigs__length_53961475	24012001	24013000	*	8.04538482453248e-05	0.00348916402744032	-73.5294117647059
PGA_scaffold10__49_contigs__length_53961475	24043001	24044000	*	5.29445715573508e-06	0.000441002268528005	-100
PGA_scaffold10__49_contigs__length_53961475	24543001	24544000	*	0.00033884380488456	0.00975819881845811	-83.3333333333333
PGA_scaffold10__49_contigs__length_53961475	24560001	24561000	*	8.013105509401e-05	0.00348048010950275	90.625
PGA_scaffold10__49_contigs__length_53961475	24641001	24642000	*	4.58942199413626e-09	1.26899968782053e-06	60.5263157894737
PGA_scaffold10__49_contigs__length_53961475	24721001	24722000	*	0.000166226000644724	0.00591118958963426	-51.9181585677749
PGA_scaffold10__49_contigs__length_53961475	24781001	24782000	*	0.000224322413407856	0.00734422884907585	89.4736842105263
PGA_scaffold10__49_contigs__length_53961475	24909001	24910000	*	0.000282447773526696	0.00859174988998308	73.3333333333333
PGA_scaffold10__49_contigs__length_53961475	25366001	25367000	*	0.000191047539277706	0.00653325233766964	-75
PGA_scaffold10__49_contigs__length_53961475	25679001	25680000	*	2.45310275601437e-06	0.000241153499341317	-56.4347826086957
PGA_scaffold10__49_contigs__length_53961475	26076001	26077000	*	1.29996594240313e-07	2.18142293337682e-05	-52.0149253731343
PGA_scaffold10__49_contigs__length_53961475	26291001	26292000	*	0.000330173453796399	0.00957878651521245	-100
PGA_scaffold10__49_contigs__length_53961475	26855001	26856000	*	0.000191094031806578	0.00653325233766964	-66.6666666666667
PGA_scaffold10__49_contigs__length_53961475	26924001	26925000	*	8.50546094098806e-05	0.00362999661572673	-100
PGA_scaffold10__49_contigs__length_53961475	27140001	27141000	*	7.97844859075889e-06	0.000607447095512043	52.0376175548589
PGA_scaffold10__49_contigs__length_53961475	27937001	27938000	*	3.72119517937307e-08	7.67412374676606e-06	85.4166666666667
PGA_scaffold10__49_contigs__length_53961475	28338001	28339000	*	0.000124546519222034	0.00479530750851257	-80
PGA_scaffold10__49_contigs__length_53961475	28472001	28473000	*	0.000224907726891389	0.00735989800519338	-54.8701298701299
PGA_scaffold10__49_contigs__length_53961475	28625001	28626000	*	2.7728245327219e-06	0.000265976474890861	64.2857142857143
PGA_scaffold10__49_contigs__length_53961475	28711001	28712000	*	1.62216584066172e-63	2.61048834853139e-59	-87.4571726500819
PGA_scaffold10__49_contigs__length_53961475	28986001	28987000	*	9.58471260566281e-05	0.00395765607289224	60.8974358974359
PGA_scaffold10__49_contigs__length_53961475	29162001	29163000	*	6.11988815939941e-06	0.000493647425685463	-100
PGA_scaffold10__49_contigs__length_53961475	30199001	30200000	*	0.000256496020552908	0.00802385115037892	-66.6666666666667
PGA_scaffold10__49_contigs__length_53961475	30402001	30403000	*	1.48240342014646e-08	3.46908500985054e-06	50.6279525290932
PGA_scaffold10__49_contigs__length_53961475	30462001	30463000	*	5.14379514509306e-05	0.0024937866993358	-59.4444444444444
PGA_scaffold10__49_contigs__length_53961475	30489001	30490000	*	0.000238033715170818	0.00764536743283399	56.25
PGA_scaffold10__49_contigs__length_53961475	30610001	30611000	*	0.000343034782313797	0.00984366125866738	81.1475409836066
PGA_scaffold10__49_contigs__length_53961475	30691001	30692000	*	7.40479460061377e-12	4.20079238679680e-09	-85.3260869565217
PGA_scaffold10__49_contigs__length_53961475	30886001	30887000	*	9.2666592328071e-05	0.00387011054849788	-55
PGA_scaffold10__49_contigs__length_53961475	31165001	31166000	*	2.48154601795273e-06	0.000243157423497274	100
PGA_scaffold10__49_contigs__length_53961475	31318001	31319000	*	2.21517999452522e-05	0.00132225628513189	100
PGA_scaffold10__49_contigs__length_53961475	31749001	31750000	*	0.000215749852701907	0.00715331039064673	90
PGA_scaffold10__49_contigs__length_53961475	32152001	32153000	*	2.72402228606995e-06	0.000262233083093984	-50.8333333333333
PGA_scaffold10__49_contigs__length_53961475	32214001	32215000	*	0.000127108892997562	0.00486931925311583	-55.2795031055901
PGA_scaffold10__49_contigs__length_53961475	32507001	32508000	*	7.67929922266407e-06	0.000589880541402076	-100
PGA_scaffold10__49_contigs__length_53961475	32897001	32898000	*	1.50636223000474e-06	0.000164608200901356	70.1492537313433
PGA_scaffold10__49_contigs__length_53961475	33052001	33053000	*	2.49151818858488e-14	2.2111231128453e-11	-54.6037562986716
PGA_scaffold10__49_contigs__length_53961475	33433001	33434000	*	0.000322941379350114	0.00945277251683916	-75
PGA_scaffold10__49_contigs__length_53961475	33498001	33499000	*	0.000106825588974892	0.00427817411239745	100
PGA_scaffold10__49_contigs__length_53961475	33513001	33514000	*	2.22663513249683e-11	1.14970179221069e-08	59.1973244147157
PGA_scaffold10__49_contigs__length_53961475	34242001	34243000	*	8.60159560749684e-05	0.00365905710528098	-68.1818181818182
PGA_scaffold10__49_contigs__length_53961475	34349001	34350000	*	2.02784055129106e-06	0.000208341118470464	-50.5411255411255
PGA_scaffold10__49_contigs__length_53961475	34393001	34394000	*	3.18970643104412e-07	4.65795862789726e-05	-70.8771929824561
PGA_scaffold10__49_contigs__length_53961475	34586001	34587000	*	1.57264563934907e-06	0.000169928206088534	63.6363636363636
PGA_scaffold10__49_contigs__length_53961475	35547001	35548000	*	3.68881190392965e-13	2.66598566721346e-10	-100
PGA_scaffold10__49_contigs__length_53961475	35802001	35803000	*	2.46901310996229e-07	3.75902241963487e-05	-53.503413582465
PGA_scaffold10__49_contigs__length_53961475	36115001	36116000	*	6.3520386335769e-06	0.000507635583616155	-70
PGA_scaffold10__49_contigs__length_53961475	36151001	36152000	*	6.21457992430547e-06	0.00049929513653677	69.6969696969697
PGA_scaffold10__49_contigs__length_53961475	36251001	36252000	*	1.96104430735867e-05	0.00120774295352809	66.6666666666667
PGA_scaffold10__49_contigs__length_53961475	36344001	36345000	*	0.000149589127421995	0.00547067556325862	-85.9375
PGA_scaffold10__49_contigs__length_53961475	36352001	36353000	*	0.000129561110317223	0.00493767311803518	55.5555555555556
PGA_scaffold10__49_contigs__length_53961475	36446001	36447000	*	1.44698012993046e-08	3.40434035515749e-06	-57.973174366617
PGA_scaffold10__49_contigs__length_53961475	37034001	37035000	*	0.000153836396269239	0.00557909235602606	-81.25
PGA_scaffold10__49_contigs__length_53961475	37112001	37113000	*	9.28725311564636e-05	0.00387011054849788	-100
PGA_scaffold10__49_contigs__length_53961475	37295001	37296000	*	0.000178458550180948	0.00621436235017522	-100
PGA_scaffold10__49_contigs__length_53961475	37309001	37310000	*	4.35571933476553e-06	0.000379027915809068	-57.5757575757576
PGA_scaffold10__49_contigs__length_53961475	37692001	37693000	*	0.000239066990956908	0.00764840891685432	-100
PGA_scaffold10__49_contigs__length_53961475	37851001	37852000	*	0.000128179692664221	0.00490118621074506	55.5555555555556
PGA_scaffold10__49_contigs__length_53961475	38118001	38119000	*	0.000115428328415746	0.00452544219499794	54.5454545454545
PGA_scaffold10__49_contigs__length_53961475	38585001	38586000	*	5.93519763286656e-13	4.13475434523488e-10	-62.4077800134138
PGA_scaffold10__49_contigs__length_53961475	38832001	38833000	*	0.000275925479462456	0.0084626669405984	-58.9285714285714
PGA_scaffold10__49_contigs__length_53961475	38839001	38840000	*	0.000239087620681176	0.00764840891685432	57.7777777777778
PGA_scaffold10__49_contigs__length_53961475	39284001	39285000	*	0.000146194385777041	0.00537069294121683	-100
PGA_scaffold10__49_contigs__length_53961475	39549001	39550000	*	2.4980890310748e-08	5.43743567947407e-06	60.7816711590296
PGA_scaffold10__49_contigs__length_53961475	39728001	39729000	*	0.000330173453796399	0.00957878651521245	-100
PGA_scaffold10__49_contigs__length_53961475	39765001	39766000	*	7.48072704265943e-08	1.37320640996723e-05	-83.3333333333333
PGA_scaffold10__49_contigs__length_53961475	40035001	40036000	*	3.38376107881188e-05	0.00182199065014281	57.7352472089314
PGA_scaffold10__49_contigs__length_53961475	40337001	40338000	*	4.67839297142597e-05	0.00232082481932482	-100
PGA_scaffold10__49_contigs__length_53961475	40351001	40352000	*	1.96104432031297e-05	0.00120774295352809	-80
PGA_scaffold10__49_contigs__length_53961475	40374001	40375000	*	4.97134120316036e-05	0.00242675002050305	52.991452991453
PGA_scaffold10__49_contigs__length_53961475	40389001	40390000	*	0.000330173453796399	0.00957878651521245	100
PGA_scaffold10__49_contigs__length_53961475	40641001	40642000	*	0.000182861741782749	0.00632843620653888	-72.2222222222222
PGA_scaffold10__49_contigs__length_53961475	40944001	40945000	*	3.93638144552174e-09	1.10875124496605e-06	-68.5714285714286
PGA_scaffold10__49_contigs__length_53961475	41068001	41069000	*	1.1995416919755e-06	0.000137316041190863	-62.3376623376623
PGA_scaffold10__49_contigs__length_53961475	41081001	41082000	*	0.000318501140129029	0.00936851563714136	-53.8461538461538
PGA_scaffold10__49_contigs__length_53961475	41510001	41511000	*	1.04639624995319e-05	0.000745649338729142	-69.2546583850932
PGA_scaffold10__49_contigs__length_53961475	41566001	41567000	*	3.20494590638983e-05	0.00174675819681326	56.5217391304348
PGA_scaffold10__49_contigs__length_53961475	41608001	41609000	*	3.90514617606547e-05	0.00203225172238655	57.0491803278689
PGA_scaffold10__49_contigs__length_53961475	41988001	41989000	*	8.3109489894169e-06	0.00062673321111841	-62.5730994152047
PGA_scaffold10__49_contigs__length_53961475	42001001	42002000	*	4.08990052405828e-05	0.00210211363861782	-80
PGA_scaffold10__49_contigs__length_53961475	42040001	42041000	*	7.42926911063463e-06	0.000574329877353704	62.3188405797102
PGA_scaffold10__49_contigs__length_53961475	42378001	42379000	*	7.32671412365281e-06	0.000568312782715987	-100
PGA_scaffold10__49_contigs__length_53961475	42643001	42644000	*	3.61698154293944e-06	0.000327801817995601	54.7202797202797
PGA_scaffold10__49_contigs__length_53961475	42659001	42660000	*	0.000146194385760076	0.00537069294121683	-100
PGA_scaffold10__49_contigs__length_53961475	42855001	42856000	*	3.66329903053182e-09	1.04524903277704e-06	100
PGA_scaffold10__49_contigs__length_53961475	43080001	43081000	*	0.000178458550161441	0.00621436235017522	-100
PGA_scaffold10__49_contigs__length_53961475	43723001	43724000	*	2.25521539576282e-10	9.00278812380543e-08	51.5151515151515
PGA_scaffold10__49_contigs__length_53961475	44209001	44210000	*	4.00710169850973e-05	0.00206902873441406	57.1428571428571
PGA_scaffold10__49_contigs__length_53961475	44568001	44569000	*	1.4301931569961e-05	0.00094948604817508	-53.3333333333333
PGA_scaffold10__49_contigs__length_53961475	44639001	44640000	*	2.03119407451912e-07	3.20567659187895e-05	67.1794871794872
PGA_scaffold10__49_contigs__length_53961475	44741001	44742000	*	0.00011857135796453	0.00462127079853842	57.1428571428571
PGA_scaffold10__49_contigs__length_53961475	45017001	45018000	*	4.92926908397568e-05	0.00241084415269244	-66.6666666666667
PGA_scaffold10__49_contigs__length_53961475	45073001	45074000	*	6.20837206553608e-06	0.000498962453105027	52.6315789473684
PGA_scaffold10__49_contigs__length_53961475	45344001	45345000	*	5.15129031770194e-07	6.90239051363598e-05	-62.9504504504504
PGA_scaffold10__49_contigs__length_53961475	45652001	45653000	*	4.7683543981223e-05	0.00235384267985989	-70.0757575757576
PGA_scaffold10__49_contigs__length_53961475	45674001	45675000	*	1.66037459547458e-09	5.21870353607268e-07	-50.4402861860209
PGA_scaffold10__49_contigs__length_53961475	45847001	45848000	*	6.09732040317709e-07	7.92369884375792e-05	-78.5714285714286
PGA_scaffold10__49_contigs__length_53961475	45856001	45857000	*	9.25108580983942e-12	5.15730218862888e-09	-65.9090909090909
PGA_scaffold10__49_contigs__length_53961475	46039001	46040000	*	5.33790506122736e-07	7.1051140199412e-05	-53.5714285714286
PGA_scaffold10__49_contigs__length_53961475	46105001	46106000	*	4.0233344617265e-06	0.000355942581131804	-100
PGA_scaffold10__49_contigs__length_53961475	46981001	46982000	*	1.88245226330317e-06	0.000196413906903479	-52.1739130434783
PGA_scaffold10__49_contigs__length_53961475	47045001	47046000	*	2.92462897919265e-05	0.00163061262807632	66.6666666666667
PGA_scaffold10__49_contigs__length_53961475	47378001	47379000	*	1.92817640724412e-06	0.000200318869754158	-66.6666666666667
PGA_scaffold10__49_contigs__length_53961475	48049001	48050000	*	0.000203761121655118	0.00684323148887619	-65.7142857142857
PGA_scaffold10__49_contigs__length_53961475	48050001	48051000	*	9.74180368870868e-05	0.00400096269680411	-75
PGA_scaffold10__49_contigs__length_53961475	48158001	48159000	*	3.3663414581514e-05	0.00181444309991491	85.7142857142857
PGA_scaffold10__49_contigs__length_53961475	48327001	48328000	*	3.91446555447624e-05	0.00203381309678603	83.3333333333333
PGA_scaffold10__49_contigs__length_53961475	48661001	48662000	*	7.33055914288236e-05	0.00325398588760217	51.8002322880372
PGA_scaffold10__49_contigs__length_53961475	49566001	49567000	*	2.33005558762017e-12	1.44016307414904e-09	-79.4117647058823
PGA_scaffold10__49_contigs__length_53961475	50092001	50093000	*	3.10077876072403e-05	0.00170441622545457	-68.4210526315789
PGA_scaffold10__49_contigs__length_53961475	50355001	50356000	*	4.08990057286301e-05	0.00210211363861782	80
PGA_scaffold10__49_contigs__length_53961475	50632001	50633000	*	1.01528809631436e-08	2.51880310758676e-06	71.1538461538462
PGA_scaffold10__49_contigs__length_53961475	50807001	50808000	*	0.000267536009763995	0.00827369074358644	-57.5
PGA_scaffold10__49_contigs__length_53961475	50889001	50890000	*	6.85763823768262e-05	0.00309499776570316	71.4285714285714
PGA_scaffold10__49_contigs__length_53961475	51107001	51108000	*	1.29110665132281e-12	8.36282945306413e-10	65.1690821256039
PGA_scaffold10__49_contigs__length_53961475	51143001	51144000	*	4.11173130351522e-05	0.0021102682229049	-52.5
PGA_scaffold10__49_contigs__length_53961475	51229001	51230000	*	0.000130399657989584	0.00496287964006937	-56.1904761904762
PGA_scaffold10__49_contigs__length_53961475	51316001	51317000	*	5.97967384004136e-05	0.00279451610748393	-82.6086956521739
PGA_scaffold10__49_contigs__length_53961475	53801001	53802000	*	1.64805523096908e-05	0.00105964978992093	56.25
PGA_scaffold11__79_contigs__length_51449921	33001	34000	*	6.62019678624306e-09	1.75224095610221e-06	-50.693374422188
PGA_scaffold11__79_contigs__length_51449921	1011001	1012000	*	0.000312174568832829	0.009247782714419	-55.4112554112554
PGA_scaffold11__79_contigs__length_51449921	1041001	1042000	*	7.01057023796724e-06	0.000548638570982047	-60
PGA_scaffold11__79_contigs__length_51449921	1220001	1221000	*	0.000145914219157866	0.00537069294121683	-62.5
PGA_scaffold11__79_contigs__length_51449921	1542001	1543000	*	1.79695092206081e-17	2.59739207509969e-14	51.6083916083916
PGA_scaffold11__79_contigs__length_51449921	1551001	1552000	*	1.08460966684016e-11	5.94354184243654e-09	-69.7674418604651
PGA_scaffold11__79_contigs__length_51449921	1773001	1774000	*	1.26876104708157e-05	0.000864796676979388	-59.0909090909091
PGA_scaffold11__79_contigs__length_51449921	3611001	3612000	*	0.00012694380360026	0.00486652472578332	-66.6666666666667
PGA_scaffold11__79_contigs__length_51449921	4230001	4231000	*	1.58636154185504e-06	0.000171155946190228	57.7777777777778
PGA_scaffold11__79_contigs__length_51449921	4341001	4342000	*	7.33340305759258e-08	1.35130077546998e-05	-100
PGA_scaffold11__79_contigs__length_51449921	5086001	5087000	*	0.000115053328914023	0.00451699035193529	-62.3824451410658
PGA_scaffold11__79_contigs__length_51449921	5337001	5338000	*	0.000199477459015263	0.00674137795929134	59.3406593406593
PGA_scaffold11__79_contigs__length_51449921	5869001	5870000	*	6.05754483469689e-05	0.00282254272733306	-51.3513513513513
PGA_scaffold11__79_contigs__length_51449921	5906001	5907000	*	8.60159561634882e-05	0.00365905710528098	56.25
PGA_scaffold11__79_contigs__length_51449921	6351001	6352000	*	1.31497712606436e-11	7.10909800683327e-09	-71.5060492282019
PGA_scaffold11__79_contigs__length_51449921	6383001	6384000	*	1.39914044351758e-08	3.30790733245812e-06	-56.25
PGA_scaffold11__79_contigs__length_51449921	6618001	6619000	*	0.000178958348279424	0.00622862167909786	55.5555555555556
PGA_scaffold11__79_contigs__length_51449921	6735001	6736000	*	1.38460133229663e-06	0.00015402200680908	52.6315789473684
PGA_scaffold11__79_contigs__length_51449921	7217001	7218000	*	0.00012586375878492	0.00483522673843408	-88.5714285714286
PGA_scaffold11__79_contigs__length_51449921	7318001	7319000	*	9.76514898237289e-06	0.00070794942969163	-100
PGA_scaffold11__79_contigs__length_51449921	7400001	7401000	*	0.000106825588982819	0.00427817411239745	100
PGA_scaffold11__79_contigs__length_51449921	7825001	7826000	*	2.6209764501686e-05	0.00150547366548936	-75
PGA_scaffold11__79_contigs__length_51449921	7999001	8000000	*	0.000106825588971375	0.00427817411239745	-100
PGA_scaffold11__79_contigs__length_51449921	8214001	8215000	*	1.14771881949748e-07	1.97256592103657e-05	-89.6551724137931
PGA_scaffold11__79_contigs__length_51449921	8376001	8377000	*	0.000178458550180948	0.00621436235017522	-100
PGA_scaffold11__79_contigs__length_51449921	9488001	9489000	*	5.27797789349449e-05	0.00254351499049564	59.2592592592593
PGA_scaffold11__79_contigs__length_51449921	9566001	9567000	*	1.90297785004981e-06	0.000198127335690165	-92.8571428571429
PGA_scaffold11__79_contigs__length_51449921	10006001	10007000	*	6.87852035709172e-05	0.00309833973191802	100
PGA_scaffold11__79_contigs__length_51449921	10574001	10575000	*	3.03231696942355e-05	0.00167632761040907	-100
PGA_scaffold11__79_contigs__length_51449921	11089001	11090000	*	7.82508899527804e-15	7.66284654012989e-12	59.0163934426229
PGA_scaffold11__79_contigs__length_51449921	11417001	11418000	*	3.54274109673427e-08	7.35321842789172e-06	-86.6666666666667
PGA_scaffold11__79_contigs__length_51449921	11965001	11966000	*	4.48143195883089e-10	1.66939676447849e-07	-53.4218590398366
PGA_scaffold11__79_contigs__length_51449921	12077001	12078000	*	3.92283597085581e-05	0.00203640878745008	100
PGA_scaffold11__79_contigs__length_51449921	12100001	12101000	*	0.000225733433439882	0.00737652915627688	54.2342342342342
PGA_scaffold11__79_contigs__length_51449921	12205001	12206000	*	1.19154411238263e-10	5.11789740777075e-08	-60.5263157894737
