chr	start	end	strand	pvalue	qvalue	meth.diff
PGA_scaffold10__49_contigs__length_53961475	22679001	22680000	*	1.26944820503128e-09	3.78797323283128e-07	-73.9130434782609
PGA_scaffold10__49_contigs__length_53961475	22713001	22714000	*	0.000243989154518741	0.00691975378389516	-66.6666666666667
PGA_scaffold10__49_contigs__length_53961475	23538001	23539000	*	2.48154601764629e-06	0.000215414170246487	-100
PGA_scaffold10__49_contigs__length_53961475	23810001	23811000	*	1.4602043246685e-09	4.2644744791692e-07	-88.2352941176471
PGA_scaffold10__49_contigs__length_53961475	24543001	24544000	*	0.00033884380488456	0.00875039147427705	-83.3333333333333
PGA_scaffold10__49_contigs__length_53961475	24727001	24728000	*	7.99797931596889e-06	0.000542483311649216	-51.9607843137255
PGA_scaffold10__49_contigs__length_53961475	25899001	25900000	*	0.000290046333534631	0.00783882790519618	-78.4090909090909
PGA_scaffold10__49_contigs__length_53961475	26855001	26856000	*	9.77931962497231e-05	0.00357403479154307	-66.6666666666667
PGA_scaffold10__49_contigs__length_53961475	27782001	27783000	*	0.000352263858982264	0.00901135900813482	-62.0689655172414
PGA_scaffold10__49_contigs__length_53961475	27942001	27943000	*	1.64045187747802e-05	0.000945757754564056	-66.6666666666667
PGA_scaffold10__49_contigs__length_53961475	28711001	28712000	*	2.70948730300407e-52	2.50323468736176e-48	-63.3218736570692
PGA_scaffold10__49_contigs__length_53961475	28903001	28904000	*	8.41327121802758e-05	0.00320580041628434	-77.0186335403727
PGA_scaffold10__49_contigs__length_53961475	28954001	28955000	*	0.000245538079771949	0.00695275252247128	-54.5454545454545
PGA_scaffold10__49_contigs__length_53961475	29487001	29488000	*	3.23839203854988e-05	0.00157578904809996	-51.7241379310345
PGA_scaffold10__49_contigs__length_53961475	29627001	29628000	*	5.78661784457946e-10	1.9332308085161e-07	-72.4696356275304
PGA_scaffold10__49_contigs__length_53961475	29856001	29857000	*	0.00013661653607872	0.00457275966526403	-100
PGA_scaffold10__49_contigs__length_53961475	29901001	29902000	*	1.94615602916036e-05	0.00107380866268313	-58.8888888888889
PGA_scaffold10__49_contigs__length_53961475	30691001	30692000	*	6.66121223562356e-11	2.85473270263008e-08	-70.6864564007421
PGA_scaffold10__49_contigs__length_53961475	30886001	30887000	*	2.17608442466954e-05	0.00116716151734808	-87.5
PGA_scaffold10__49_contigs__length_53961475	31304001	31305000	*	0.000158440380001407	0.00508873854883272	-53.4883720930233
PGA_scaffold10__49_contigs__length_53961475	31599001	31600000	*	8.56909723711768e-05	0.00324305540802547	-90
PGA_scaffold10__49_contigs__length_53961475	31608001	31609000	*	7.38618059095564e-05	0.00291079806437792	-71.2209302325581
PGA_scaffold10__49_contigs__length_53961475	31653001	31654000	*	4.26074779951319e-05	0.00193985307471992	-100
PGA_scaffold10__49_contigs__length_53961475	31891001	31892000	*	0.000106825588974892	0.00380972170087288	-100
PGA_scaffold10__49_contigs__length_53961475	32152001	32153000	*	8.30668533395516e-07	9.05118521662565e-05	-56.8817204301075
PGA_scaffold10__49_contigs__length_53961475	33052001	33053000	*	6.02504909380338e-15	5.77750933408302e-12	-52.6408450704225
PGA_scaffold10__49_contigs__length_53961475	34242001	34243000	*	3.57238759557509e-06	0.000287572630389718	-60.7744107744108
PGA_scaffold10__49_contigs__length_53961475	34349001	34350000	*	2.02784055129106e-06	0.000184509049940456	-50.5411255411255
PGA_scaffold10__49_contigs__length_53961475	34393001	34394000	*	4.2213525686117e-08	7.57284111515853e-06	-93.3333333333333
PGA_scaffold10__49_contigs__length_53961475	35547001	35548000	*	1.96645360306882e-11	9.52335170610833e-09	-100
PGA_scaffold10__49_contigs__length_53961475	35559001	35560000	*	8.6365184762569e-05	0.00326394336126621	-96.551724137931
PGA_scaffold10__49_contigs__length_53961475	36115001	36116000	*	2.02330642223215e-12	1.21808209760761e-09	-100
PGA_scaffold10__49_contigs__length_53961475	36343001	36344000	*	1.42221161634018e-06	0.000138929185246756	-84
PGA_scaffold10__49_contigs__length_53961475	36344001	36345000	*	0.000149589127421995	0.00486857696874274	-85.9375
PGA_scaffold10__49_contigs__length_53961475	36446001	36447000	*	2.51963506267116e-19	4.07566974578842e-16	-65.2459016393443
PGA_scaffold10__49_contigs__length_53961475	37034001	37035000	*	9.96195740824059e-05	0.00361799783645603	-80.9523809523809
PGA_scaffold10__49_contigs__length_53961475	37052001	37053000	*	0.000127571515108475	0.0043499696153747	-63.2352941176471
PGA_scaffold10__49_contigs__length_53961475	37135001	37136000	*	3.04628685110857e-07	4.00516160810851e-05	-91.6666666666667
PGA_scaffold10__49_contigs__length_53961475	37289001	37290000	*	1.84181187410093e-05	0.00103236094165081	-100
PGA_scaffold10__49_contigs__length_53961475	38585001	38586000	*	6.03598170352544e-10	2.00677119791233e-07	-68.7028657616893
PGA_scaffold10__49_contigs__length_53961475	38832001	38833000	*	8.01898417345405e-05	0.00309657681590575	-78.7878787878788
PGA_scaffold10__49_contigs__length_53961475	38976001	38977000	*	2.21517999452522e-05	0.00118127285799736	-100
PGA_scaffold10__49_contigs__length_53961475	39666001	39667000	*	6.59285003886498e-07	7.51105377657261e-05	-100
PGA_scaffold10__49_contigs__length_53961475	39765001	39766000	*	3.66329903096653e-09	9.54915246538011e-07	-100
PGA_scaffold10__49_contigs__length_53961475	40173001	40174000	*	0.000191047537954101	0.00583931569547467	-75
PGA_scaffold10__49_contigs__length_53961475	40351001	40352000	*	3.79198043452256e-05	0.0017766037169237	-67.1122994652406
PGA_scaffold10__49_contigs__length_53961475	40646001	40647000	*	1.43019315740816e-05	0.000849200588282833	-54.8387096774194
PGA_scaffold10__49_contigs__length_53961475	40944001	40945000	*	2.00827926922562e-06	0.000183041211096124	-61.2654320987654
PGA_scaffold10__49_contigs__length_53961475	41081001	41082000	*	0.000318501140129029	0.00838077220455652	-53.8461538461538
PGA_scaffold10__49_contigs__length_53961475	42698001	42699000	*	2.79446593242656e-05	0.0014120794632382	-53.6111111111111
PGA_scaffold10__49_contigs__length_53961475	43391001	43392000	*	0.000118571360771088	0.00412063237652354	-89.6551724137931
PGA_scaffold10__49_contigs__length_53961475	45652001	45653000	*	4.7683543981223e-05	0.00210621929536253	-70.0757575757576
PGA_scaffold10__49_contigs__length_53961475	45856001	45857000	*	7.61474651302713e-09	1.77930390554532e-06	-55.9561128526646
PGA_scaffold10__49_contigs__length_53961475	48049001	48050000	*	0.000193121726232896	0.00588586166694064	-66.6666666666667
PGA_scaffold10__49_contigs__length_53961475	48056001	48057000	*	5.89163161933515e-09	1.43246773116874e-06	-57.9569892473118
PGA_scaffold10__49_contigs__length_53961475	48631001	48632000	*	9.71972962730473e-05	0.00355759334225624	-83.3333333333333
PGA_scaffold10__49_contigs__length_53961475	48678001	48679000	*	0.000104066228287039	0.00374467223211827	-52.6797385620915
PGA_scaffold10__49_contigs__length_53961475	49490001	49491000	*	0.000289407932221395	0.00782729867732488	-51.8518518518518
PGA_scaffold10__49_contigs__length_53961475	49811001	49812000	*	9.71972965070643e-05	0.00355759334225624	-83.3333333333333
PGA_scaffold10__49_contigs__length_53961475	49908001	49909000	*	0.000278410817180526	0.00761815587332756	-64.0740740740741
PGA_scaffold10__49_contigs__length_53961475	49992001	49993000	*	9.96195755605999e-05	0.00361799783645603	-60
PGA_scaffold10__49_contigs__length_53961475	50334001	50335000	*	0.000239066990956908	0.00683153071978379	-100
PGA_scaffold10__49_contigs__length_53961475	50997001	50998000	*	8.1415238168609e-07	8.90758658039839e-05	-82.3529411764706
PGA_scaffold10__49_contigs__length_53961475	51755001	51756000	*	3.69720568048832e-05	0.00174222472646975	-62.5
PGA_scaffold10__49_contigs__length_53961475	52751001	52752000	*	5.64906122212762e-06	0.000412886269632397	-69.2307692307692
PGA_scaffold10__49_contigs__length_53961475	53762001	53763000	*	0.000134874867199749	0.00453378808592694	-61.5384615384615
PGA_scaffold11__79_contigs__length_51449921	227001	228000	*	8.8429666737287e-10	2.78267121205046e-07	-51.6129032258064
PGA_scaffold11__79_contigs__length_51449921	716001	717000	*	0.000330173453796399	0.00858244400184639	-100
PGA_scaffold11__79_contigs__length_51449921	888001	889000	*	0.000215749852726602	0.00637138924028622	-83.3333333333333
PGA_scaffold11__79_contigs__length_51449921	1220001	1221000	*	5.03642647930328e-06	0.000376873879297057	-74.1935483870968
PGA_scaffold11__79_contigs__length_51449921	4170001	4171000	*	0.000159640756212813	0.00511634633675242	-55.5555555555556
PGA_scaffold11__79_contigs__length_51449921	4840001	4841000	*	9.22788603410281e-06	0.000606211876460339	-52.6829268292683
PGA_scaffold11__79_contigs__length_51449921	6361001	6362000	*	9.20794254682019e-05	0.0034262615404817	-64.2857142857143
PGA_scaffold11__79_contigs__length_51449921	7087001	7088000	*	1.02645253545061e-07	1.61204509488888e-05	-71.4285714285714
PGA_scaffold11__79_contigs__length_51449921	7825001	7826000	*	3.7852791199526e-06	0.000300878562236314	-76.9230769230769
PGA_scaffold11__79_contigs__length_51449921	8173001	8174000	*	7.89234896067218e-05	0.00305824615924775	-52.5252525252525
PGA_scaffold11__79_contigs__length_51449921	8376001	8377000	*	9.62245676753005e-06	0.0006258001503284	-88.8888888888889
PGA_scaffold11__79_contigs__length_51449921	9566001	9567000	*	8.87923814905416e-08	1.42571233403405e-05	-100
PGA_scaffold11__79_contigs__length_51449921	9983001	9984000	*	0.000308633526860785	0.00820091795745156	-52.6209677419355
PGA_scaffold11__79_contigs__length_51449921	11417001	11418000	*	5.91410094097814e-05	0.0024676314804965	-86.6666666666667
PGA_scaffold11__79_contigs__length_51449921	12118001	12119000	*	2.65476988085952e-07	3.58256992262323e-05	-76
PGA_scaffold11__79_contigs__length_51449921	12220001	12221000	*	1.29240250026752e-11	6.5702784077573e-09	-61.4704256495301
PGA_scaffold11__79_contigs__length_51449921	12222001	12223000	*	6.8530041903014e-14	5.45082012100888e-11	-73.6842105263158
PGA_scaffold11__79_contigs__length_51449921	12676001	12677000	*	3.60237331004263e-05	0.00170994870672006	-63.6363636363636
PGA_scaffold11__79_contigs__length_51449921	13064001	13065000	*	5.40457408923802e-05	0.00230508330190357	-100
PGA_scaffold11__79_contigs__length_51449921	13286001	13287000	*	5.98083803475682e-05	0.00249093407902551	-64.6258503401361
PGA_scaffold11__79_contigs__length_51449921	14207001	14208000	*	6.42352513331675e-07	7.36683357907573e-05	-83.3333333333333
PGA_scaffold11__79_contigs__length_51449921	14600001	14601000	*	0.000136199991593538	0.00456498488557168	-63.6363636363636
PGA_scaffold11__79_contigs__length_51449921	15132001	15133000	*	4.81027134630788e-13	3.2096292615242e-10	-100
PGA_scaffold11__79_contigs__length_51449921	15157001	15158000	*	0.000276484057447019	0.00758451722783835	-90.9090909090909
PGA_scaffold11__79_contigs__length_51449921	16210001	16211000	*	0.000365924453859003	0.00925778628366618	-52.6315789473684
PGA_scaffold11__79_contigs__length_51449921	16806001	16807000	*	0.000106720399004312	0.00380972170087288	-66.6666666666667
PGA_scaffold11__79_contigs__length_51449921	17936001	17937000	*	2.59903111048162e-10	9.45909998818909e-08	-82.3529411764706
PGA_scaffold11__79_contigs__length_51449921	18404001	18405000	*	1.34527591067906e-06	0.00013295465286282	-66.6666666666667
PGA_scaffold11__79_contigs__length_51449921	18421001	18422000	*	0.000320149611496909	0.00840602897605835	-72.4137931034483
PGA_scaffold11__79_contigs__length_51449921	20708001	20709000	*	1.52603774255873e-05	0.000895357515219931	-54.2606516290727
PGA_scaffold11__79_contigs__length_51449921	20757001	20758000	*	5.39207467628795e-10	1.82040822799577e-07	-63.6363636363636
PGA_scaffold11__79_contigs__length_51449921	20859001	20860000	*	4.06409234051103e-06	0.000317627535986775	-66.6666666666667
PGA_scaffold11__79_contigs__length_51449921	21743001	21744000	*	3.91921527485003e-13	2.68189301697434e-10	-59.5497458242556
PGA_scaffold11__79_contigs__length_51449921	21745001	21746000	*	0.000348310734658984	0.00893497311834576	-70
PGA_scaffold11__79_contigs__length_51449921	21801001	21802000	*	3.92727326481635e-06	0.000309603928600161	-74.4252873563218
PGA_scaffold11__79_contigs__length_51449921	22346001	22347000	*	1.64371621403554e-07	2.38498389126272e-05	-91.6666666666667
PGA_scaffold11__79_contigs__length_51449921	24088001	24089000	*	1.84002783584589e-06	0.000170817291185849	-55.0284629981025
PGA_scaffold11__79_contigs__length_51449921	24269001	24270000	*	3.43424639699009e-05	0.0016467393610872	-60
PGA_scaffold11__79_contigs__length_51449921	24307001	24308000	*	3.98415391142356e-07	4.97813119275159e-05	-65.0793650793651
PGA_scaffold11__79_contigs__length_51449921	24406001	24407000	*	2.58609949957243e-07	3.50313722112966e-05	-88.8888888888889
PGA_scaffold11__79_contigs__length_51449921	25338001	25339000	*	9.88678259632354e-05	0.00360104029036319	-100
PGA_scaffold11__79_contigs__length_51449921	25352001	25353000	*	7.65571409530251e-07	8.48818446043131e-05	-66.6666666666667
PGA_scaffold11__79_contigs__length_51449921	26294001	26295000	*	1.04594005757501e-06	0.000109259995442877	-100
PGA_scaffold11__79_contigs__length_51449921	26471001	26472000	*	1.76185408596326e-07	2.53268561710455e-05	-58.3775185577943
PGA_scaffold11__79_contigs__length_51449921	27102001	27103000	*	3.31796954366485e-06	0.000270859280004023	-51.7241379310345
PGA_scaffold11__79_contigs__length_51449921	27409001	27410000	*	3.24499913765074e-05	0.00157724674798999	-67.5925925925926
PGA_scaffold11__79_contigs__length_51449921	29661001	29662000	*	5.93354739305572e-07	6.93203351980978e-05	-58.8744588744589
PGA_scaffold11__79_contigs__length_51449921	30038001	30039000	*	8.50546094161328e-05	0.00322787156696499	-100
PGA_scaffold11__79_contigs__length_51449921	30307001	30308000	*	7.30380465112056e-83	1.40354690848068e-78	-57.085020242915
PGA_scaffold11__79_contigs__length_51449921	30731001	30732000	*	0.000330173453759773	0.00858244400184639	-100
PGA_scaffold11__79_contigs__length_51449921	30873001	30874000	*	4.837443940789e-06	0.000365005061619069	-70
PGA_scaffold11__79_contigs__length_51449921	31624001	31625000	*	3.11362414771966e-05	0.00153058016041937	-59.8814229249012
PGA_scaffold11__79_contigs__length_51449921	31839001	31840000	*	0.000217900085274923	0.00640820006327439	-66.6666666666667
PGA_scaffold11__79_contigs__length_51449921	31904001	31905000	*	0.000136115493268836	0.00456364977764604	-66.6666666666667
PGA_scaffold11__79_contigs__length_51449921	32596001	32597000	*	0.000146194385777041	0.0047885849320964	-100
PGA_scaffold11__79_contigs__length_51449921	32983001	32984000	*	0.000238568575779898	0.00683153071978379	-57.6923076923077
PGA_scaffold11__79_contigs__length_51449921	33301001	33302000	*	6.9279999353086e-26	1.90189973496796e-22	-59.439874657266
PGA_scaffold11__79_contigs__length_51449921	33725001	33726000	*	1.24484182979539e-05	0.000763783383037562	-75
PGA_scaffold11__79_contigs__length_51449921	34095001	34096000	*	0.000154027111989566	0.00498013393533209	-54.0031397174254
PGA_scaffold11__79_contigs__length_51449921	34993001	34994000	*	4.20256863976075e-07	5.20624740548241e-05	-54.6811397557666
PGA_scaffold11__79_contigs__length_51449921	35234001	35235000	*	9.33864080044712e-08	1.48508303696027e-05	-69.1891891891892
PGA_scaffold11__79_contigs__length_51449921	35420001	35421000	*	2.1637974866408e-06	0.000193477184503939	-58.3760683760684
PGA_scaffold11__79_contigs__length_51449921	36171001	36172000	*	0.000132057306787224	0.00446149726570533	-71.7607973421927
PGA_scaffold11__79_contigs__length_51449921	37321001	37322000	*	0.000178458550161441	0.00555310627228114	-100
PGA_scaffold11__79_contigs__length_51449921	38147001	38148000	*	9.09386763685316e-05	0.00339644159331991	-90.3225806451613
PGA_scaffold11__79_contigs__length_51449921	38535001	38536000	*	5.68891824425383e-05	0.00239678107542578	-66.6666666666667
PGA_scaffold11__79_contigs__length_51449921	38735001	38736000	*	2.25846566844658e-05	0.00119761711379988	-60.952380952381
PGA_scaffold11__79_contigs__length_51449921	39135001	39136000	*	4.04513676170447e-05	0.00186520954506514	-51.4285714285714
PGA_scaffold11__79_contigs__length_51449921	39853001	39854000	*	0.000106420834230877	0.00380630659591618	-76.9230769230769
PGA_scaffold11__79_contigs__length_51449921	40804001	40805000	*	0.000232763289795675	0.00672387630981922	-92.3076923076923
PGA_scaffold11__79_contigs__length_51449921	41059001	41060000	*	0.000227279103431877	0.00660867936092939	-54.0816326530612
PGA_scaffold11__79_contigs__length_51449921	41066001	41067000	*	0.000254349056845445	0.00713830175771186	-87.5
PGA_scaffold11__79_contigs__length_51449921	42020001	42021000	*	1.25813224883149e-08	2.72510063100661e-06	-68.2308522114347
PGA_scaffold11__79_contigs__length_51449921	42230001	42231000	*	6.09039548273367e-07	7.06916078985805e-05	-61.1111111111111
PGA_scaffold11__79_contigs__length_51449921	45000001	45001000	*	8.09581097002108e-11	3.3732524431092e-08	-78.9473684210526
PGA_scaffold11__79_contigs__length_51449921	46205001	46206000	*	0.000209103202817237	0.00623373256730834	-65.9090909090909
PGA_scaffold11__79_contigs__length_51449921	47042001	47043000	*	1.33235293537936e-08	2.85879478470382e-06	-95.2380952380952
PGA_scaffold11__79_contigs__length_51449921	47076001	47077000	*	1.6934615991036e-09	4.86292088104705e-07	-55.311004784689
PGA_scaffold11__79_contigs__length_51449921	48610001	48611000	*	0.000237356190635459	0.00681588750697351	-66.6666666666667
PGA_scaffold11__79_contigs__length_51449921	49595001	49596000	*	0.000184447900939605	0.00569082203132525	-56.0975609756098
PGA_scaffold11__79_contigs__length_51449921	49888001	49889000	*	4.03499992061539e-06	0.000315713353279326	-51.9047619047619
PGA_scaffold11__79_contigs__length_51449921	49915001	49916000	*	1.86218093241405e-05	0.00104086351597828	-62.7510040160643
PGA_scaffold11__79_contigs__length_51449921	50075001	50076000	*	0.000320710182690169	0.00841522890210625	-52.3809523809524
PGA_scaffold11__79_contigs__length_51449921	50547001	50548000	*	0.000296656388033383	0.00796773152518251	-57.1428571428571
PGA_scaffold12__71_contigs__length_50438331	267001	268000	*	2.062111898999e-06	0.000186711138147615	-61.9047619047619
PGA_scaffold12__71_contigs__length_50438331	655001	656000	*	9.7651489813425e-06	0.000633279881814109	-100
PGA_scaffold12__71_contigs__length_50438331	1028001	1029000	*	0.000172450305378808	0.00541985816759902	-53.8461538461538
PGA_scaffold12__71_contigs__length_50438331	1144001	1145000	*	2.00534381042534e-06	0.00018291247033325	-54.1666666666667
PGA_scaffold12__71_contigs__length_50438331	1619001	1620000	*	0.000202392599206956	0.00607780450918352	-66.6666666666667
PGA_scaffold12__71_contigs__length_50438331	1775001	1776000	*	2.11436318806804e-05	0.00114414808990869	-65.2173913043478
PGA_scaffold12__71_contigs__length_50438331	1778001	1779000	*	0.000329540913733097	0.00858244400184639	-71.4285714285714
PGA_scaffold12__71_contigs__length_50438331	1813001	1814000	*	0.000166002060770251	0.00526675530945156	-60
PGA_scaffold12__71_contigs__length_50438331	1828001	1829000	*	5.63895172216794e-05	0.00238011305665519	-100
PGA_scaffold12__71_contigs__length_50438331	2242001	2243000	*	0.00024367344991123	0.00691463158436959	-100
PGA_scaffold12__71_contigs__length_50438331	2348001	2349000	*	3.09226418767645e-07	4.0534087761159e-05	-59.3005952380952
PGA_scaffold12__71_contigs__length_50438331	2385001	2386000	*	4.78450194515153e-06	0.000361752172969929	-55.2709359605911
PGA_scaffold12__71_contigs__length_50438331	3019001	3020000	*	0.000138951378657761	0.00462320909045093	-70
PGA_scaffold12__71_contigs__length_50438331	3521001	3522000	*	1.6715226740766e-05	0.000958609102083812	-72.2222222222222
PGA_scaffold12__71_contigs__length_50438331	4183001	4184000	*	1.94147713322347e-06	0.000178280838526517	-100
PGA_scaffold12__71_contigs__length_50438331	5633001	5634000	*	0.00036126766081153	0.00917184885739643	-66.6666666666667
PGA_scaffold12__71_contigs__length_50438331	5801001	5802000	*	1.01315978250217e-07	1.59377386539719e-05	-53.9473684210526
PGA_scaffold12__71_contigs__length_50438331	6579001	6580000	*	3.65208023600302e-06	0.000292614927733289	-71.4285714285714
PGA_scaffold12__71_contigs__length_50438331	6725001	6726000	*	9.41103752066614e-05	0.00347519120353696	-52.3809523809524
PGA_scaffold12__71_contigs__length_50438331	6821001	6822000	*	0.000146933091487083	0.00480590024325648	-54.5454545454545
PGA_scaffold12__71_contigs__length_50438331	7751001	7752000	*	2.7005853002407e-10	9.79913421171794e-08	-71.875
PGA_scaffold12__71_contigs__length_50438331	8116001	8117000	*	0.000106720399004312	0.00380972170087288	-66.6666666666667
PGA_scaffold12__71_contigs__length_50438331	9360001	9361000	*	1.05557240285606e-05	0.000672386973395661	-100
PGA_scaffold12__71_contigs__length_50438331	9557001	9558000	*	8.19565414791873e-05	0.00314684012417231	-58.3333333333333
PGA_scaffold12__71_contigs__length_50438331	9577001	9578000	*	1.62039615608608e-05	0.000937119091076462	-65.9090909090909
PGA_scaffold12__71_contigs__length_50438331	9809001	9810000	*	8.82625960549653e-05	0.00331790261673175	-63.1578947368421
PGA_scaffold12__71_contigs__length_50438331	11228001	11229000	*	0.000130788944229516	0.0044286122152546	-80
PGA_scaffold12__71_contigs__length_50438331	11578001	11579000	*	6.05454994638895e-07	7.03945999201094e-05	-58.3333333333333
PGA_scaffold12__71_contigs__length_50438331	11684001	11685000	*	0.000239066990930743	0.00683153071978379	-100
PGA_scaffold12__71_contigs__length_50438331	11701001	11702000	*	2.48154601795273e-06	0.000215414170246487	-100
PGA_scaffold12__71_contigs__length_50438331	11723001	11724000	*	5.81824918290536e-05	0.00243830555039091	-53.8461538461538
PGA_scaffold12__71_contigs__length_50438331	13053001	13054000	*	1.00050873411422e-06	0.000105431183994204	-61.5384615384615
PGA_scaffold12__71_contigs__length_50438331	13121001	13122000	*	2.71579412120952e-10	9.8468825365773e-08	-50.0721500721501
PGA_scaffold12__71_contigs__length_50438331	13607001	13608000	*	3.85540882983528e-06	0.0003053414919817	-80
PGA_scaffold12__71_contigs__length_50438331	13650001	13651000	*	1.38781089372734e-05	0.000829572057956231	-66.6666666666667
PGA_scaffold12__71_contigs__length_50438331	14017001	14018000	*	0.000106825588974759	0.00380972170087288	-100
PGA_scaffold12__71_contigs__length_50438331	14034001	14035000	*	0.000221100191606693	0.00647013157403855	-54.8717948717949
PGA_scaffold12__71_contigs__length_50438331	14463001	14464000	*	3.31625585584768e-05	0.00160344563119378	-55.5555555555556
PGA_scaffold12__71_contigs__length_50438331	14734001	14735000	*	2.1306312657979e-06	0.00019143260238724	-61.9047619047619
PGA_scaffold12__71_contigs__length_50438331	15313001	15314000	*	1.18288584404987e-06	0.000120134372011577	-64.0151515151515
PGA_scaffold12__71_contigs__length_50438331	15898001	15899000	*	0.000109932816226439	0.00389451543513091	-86.5853658536585
PGA_scaffold12__71_contigs__length_50438331	16431001	16432000	*	5.79626854160847e-05	0.00243134746827852	-56.0846560846561
PGA_scaffold12__71_contigs__length_50438331	16469001	16470000	*	5.49352136610529e-27	1.62912194954505e-23	-66.1468891314517
