chr	start	end	strand	pvalue	qvalue	meth.diff
PGA_scaffold11__79_contigs__length_51449921	30718001	30719000	*	3.4588754472811e-05	0.00107871835488349	-68.9090909090909
PGA_scaffold11__79_contigs__length_51449921	30735001	30736000	*	0.000531632110579479	0.00973459667810156	-88.6792452830189
PGA_scaffold11__79_contigs__length_51449921	30833001	30834000	*	6.72897020547074e-11	9.85721204727359e-09	-62.8260869565217
PGA_scaffold11__79_contigs__length_51449921	30834001	30835000	*	1.0285865323464e-10	1.45424588967761e-08	-78.4749034749035
PGA_scaffold11__79_contigs__length_51449921	30840001	30841000	*	2.87298401371381e-10	3.73659306654593e-08	-71.8984962406015
PGA_scaffold11__79_contigs__length_51449921	30841001	30842000	*	3.90058425437736e-05	0.00119066942741182	-61.8055555555556
PGA_scaffold11__79_contigs__length_51449921	30848001	30849000	*	4.66939698233336e-06	0.000201481818115416	-68.3640303358613
PGA_scaffold11__79_contigs__length_51449921	30851001	30852000	*	0.000305250305250306	0.00627963016104875	-100
PGA_scaffold11__79_contigs__length_51449921	32017001	32018000	*	0.000469814423302796	0.00883358469922387	-90.2439024390244
PGA_scaffold11__79_contigs__length_51449921	33759001	33760000	*	1.9040573713197e-16	6.43133229667148e-14	-54.742246582946
PGA_scaffold11__79_contigs__length_51449921	33787001	33788000	*	1.17962553866419e-14	3.16228843271222e-12	-82
PGA_scaffold11__79_contigs__length_51449921	36035001	36036000	*	5.67984696537163e-05	0.00162041104177968	-53.0501930501931
PGA_scaffold11__79_contigs__length_51449921	36042001	36043000	*	1.93301906407853e-16	6.52356515394269e-14	-51.7377615902216
PGA_scaffold11__79_contigs__length_51449921	36044001	36045000	*	6.36422017979176e-20	3.1444295066387e-17	-65.4320987654321
PGA_scaffold11__79_contigs__length_51449921	36516001	36517000	*	5.56335524223836e-06	0.000234226033244964	-61.9047619047619
PGA_scaffold11__79_contigs__length_51449921	41031001	41032000	*	2.90738918776851e-06	0.000134489108978272	-85.2459016393443
PGA_scaffold11__79_contigs__length_51449921	41036001	41037000	*	1.78162682489547e-10	2.41703117090485e-08	-68.7209302325581
PGA_scaffold11__79_contigs__length_51449921	41126001	41127000	*	2.97323716696206e-06	0.000137149506024008	-57.1662571662572
PGA_scaffold11__79_contigs__length_51449921	42323001	42324000	*	9.3909236883285e-15	2.55757489465685e-12	-76.875
PGA_scaffold11__79_contigs__length_51449921	43884001	43885000	*	1.59119064541072e-26	1.38759777018515e-23	-58.1034307238115
PGA_scaffold11__79_contigs__length_51449921	44739001	44740000	*	2.31659876425115e-10	3.0715978494226e-08	-73.9356669820246
PGA_scaffold11__79_contigs__length_51449921	44872001	44873000	*	2.49918514273546e-14	6.41759232401021e-12	-51.2522686025408
PGA_scaffold11__79_contigs__length_51449921	44877001	44878000	*	4.79008490397189e-09	4.81798551757704e-07	-71.6746411483254
PGA_scaffold11__79_contigs__length_51449921	45085001	45086000	*	6.69487276310144e-11	9.81192176205935e-09	-51.8981880931838
PGA_scaffold11__79_contigs__length_51449921	46667001	46668000	*	8.55613128623731e-05	0.00226534721295568	-64
PGA_scaffold11__79_contigs__length_51449921	46750001	46751000	*	5.88368971415947e-07	3.39186322229811e-05	-51.1270491803279
PGA_scaffold11__79_contigs__length_51449921	47028001	47029000	*	7.36882836787447e-09	7.07551930118885e-07	-64.8970747562297
PGA_scaffold11__79_contigs__length_51449921	49405001	49406000	*	9.78088688601857e-20	4.73856789519935e-17	-51.5488721804511
PGA_scaffold11__79_contigs__length_51449921	49410001	49411000	*	2.71199995247913e-06	0.000126775636760737	-51.9607843137255
PGA_scaffold11__79_contigs__length_51449921	49412001	49413000	*	3.25190991958341e-06	0.000147899654723979	-76.875
PGA_scaffold11__79_contigs__length_51449921	49876001	49877000	*	8.27148512351263e-17	2.92266954410798e-14	-50.7619047619048
PGA_scaffold11__79_contigs__length_51449921	51376001	51377000	*	3.53379508515452e-28	3.5138494100561e-25	-86.2068965517241
PGA_scaffold11__79_contigs__length_51449921	51377001	51378000	*	3.67245229788121e-90	5.00400305027556e-86	-56.08008778136
PGA_scaffold121507__1_contigs__length_13142	12001	13000	*	9.36758530423483e-08	6.81943615937377e-06	-63.6969696969697
PGA_scaffold12__71_contigs__length_50438331	813001	814000	*	1.76242139582124e-58	9.42895424921131e-55	-74.0679522497704
PGA_scaffold12__71_contigs__length_50438331	1579001	1580000	*	1.70778951170078e-13	3.89251910396725e-11	-87.6660341555977
PGA_scaffold12__71_contigs__length_50438331	2044001	2045000	*	4.11353352529822e-05	0.00124387351421153	-100
PGA_scaffold12__71_contigs__length_50438331	2344001	2345000	*	0.000135060670274373	0.00327356665789122	-59.9206349206349
PGA_scaffold12__71_contigs__length_50438331	3343001	3344000	*	3.05077122502453e-11	4.76010911639094e-09	-61.5384615384615
PGA_scaffold12__71_contigs__length_50438331	3344001	3345000	*	4.79497456119918e-31	5.91436700031906e-28	-62.434554973822
PGA_scaffold12__71_contigs__length_50438331	3369001	3370000	*	3.94364749531502e-65	2.68676384267173e-61	-61.5240633228641
PGA_scaffold12__71_contigs__length_50438331	8557001	8558000	*	1.55003436512174e-14	4.09608314178965e-12	-55.1186765763606
PGA_scaffold12__71_contigs__length_50438331	9579001	9580000	*	1.42933150967643e-18	6.08914760204177e-16	-57.4664011946242
PGA_scaffold12__71_contigs__length_50438331	10451001	10452000	*	1.08105776924484e-11	1.83269130215866e-09	-81.3953488372093
PGA_scaffold12__71_contigs__length_50438331	10640001	10641000	*	1.0935858318825e-05	0.000414077331683596	-67.6470588235294
PGA_scaffold12__71_contigs__length_50438331	10989001	10990000	*	3.61323890735655e-05	0.00111758704552939	-66.6666666666667
PGA_scaffold12__71_contigs__length_50438331	11077001	11078000	*	1.23776085524826e-06	6.44603958682575e-05	-64.1025641025641
PGA_scaffold12__71_contigs__length_50438331	11490001	11491000	*	3.8661906565872e-16	1.26084947044578e-13	-84.8484848484848
PGA_scaffold12__71_contigs__length_50438331	11493001	11494000	*	1.04417631314282e-18	4.51002443180645e-16	-56.3
PGA_scaffold12__71_contigs__length_50438331	11494001	11495000	*	2.57461557771155e-05	0.000844883518676496	-90.9090909090909
PGA_scaffold12__71_contigs__length_50438331	11495001	11496000	*	1.1496446917696e-08	1.05309625024426e-06	-77.0833333333333
PGA_scaffold12__71_contigs__length_50438331	11496001	11497000	*	1.89548547148716e-11	3.07355534979126e-09	-77.1428571428572
PGA_scaffold12__71_contigs__length_50438331	11499001	11500000	*	8.28145440816896e-11	1.19369291724655e-08	-64.906103286385
PGA_scaffold12__71_contigs__length_50438331	11500001	11501000	*	4.9352426402459e-07	2.9099244386238e-05	-61.3671274961598
PGA_scaffold12__71_contigs__length_50438331	11531001	11532000	*	6.98741810558818e-08	5.26926480267919e-06	-88.8888888888889
PGA_scaffold12__71_contigs__length_50438331	11806001	11807000	*	4.93584781009865e-05	0.00144439798090015	-51.3157894736842
PGA_scaffold12__71_contigs__length_50438331	13498001	13499000	*	0.00049407114624506	0.00918177374750707	-71.4285714285714
PGA_scaffold12__71_contigs__length_50438331	18225001	18226000	*	3.51468127968189e-08	2.85645642026368e-06	-70.8333333333333
PGA_scaffold12__71_contigs__length_50438331	21304001	21305000	*	0.000464298642467622	0.00875308865218495	-62.781954887218
PGA_scaffold12__71_contigs__length_50438331	21562001	21563000	*	1.03814782846072e-36	1.83262508671354e-33	-51.8309989154764
PGA_scaffold12__71_contigs__length_50438331	23140001	23141000	*	5.13106693037564e-07	3.0115404583229e-05	-80.8333333333333
PGA_scaffold12__71_contigs__length_50438331	23147001	23148000	*	3.87501776933775e-08	3.1213829368814e-06	-70.4059829059829
PGA_scaffold12__71_contigs__length_50438331	23372001	23373000	*	1.80633620895193e-09	1.98765357037841e-07	-50.2545672356993
PGA_scaffold12__71_contigs__length_50438331	24990001	24991000	*	3.58260164967397e-05	0.00110993125266438	-51.5454545454545
PGA_scaffold12__71_contigs__length_50438331	25028001	25029000	*	6.53880785426181e-06	0.000268160612171364	-58.0676328502416
PGA_scaffold12__71_contigs__length_50438331	25805001	25806000	*	0.000422667923004443	0.00812726128323511	-71.4285714285714
PGA_scaffold12__71_contigs__length_50438331	27002001	27003000	*	8.43048552097454e-31	1.02966452776653e-27	-51.2434093079254
PGA_scaffold12__71_contigs__length_50438331	27004001	27005000	*	3.30201514705689e-20	1.68098204453216e-17	-55.9334110636093
PGA_scaffold12__71_contigs__length_50438331	27005001	27006000	*	8.86353276475794e-32	1.13169012715167e-28	-50.4166666666667
PGA_scaffold12__71_contigs__length_50438331	27017001	27018000	*	9.09055521051345e-42	2.1778622218903e-38	-55.0576752440106
PGA_scaffold12__71_contigs__length_50438331	27020001	27021000	*	1.03087834440895e-36	1.82348364993104e-33	-50.918064171256
PGA_scaffold12__71_contigs__length_50438331	29396001	29397000	*	4.5378467308527e-28	4.46639858912689e-25	-66.7948717948718
PGA_scaffold12__71_contigs__length_50438331	31088001	31089000	*	9.23047142773591e-38	1.74987661349629e-34	-90.1019633365875
PGA_scaffold12__71_contigs__length_50438331	44145001	44146000	*	4.28324106432489e-08	3.41425985705155e-06	-60.9961685823755
PGA_scaffold12__71_contigs__length_50438331	46503001	46504000	*	3.10343332190716e-12	5.75207006519345e-10	-55.839243498818
PGA_scaffold12__71_contigs__length_50438331	47342001	47343000	*	6.71969779521266e-05	0.00186005343021957	-73.3333333333333
PGA_scaffold12__71_contigs__length_50438331	47533001	47534000	*	3.92812569470416e-17	1.44414921277854e-14	-55.729564553094
PGA_scaffold12__71_contigs__length_50438331	47542001	47543000	*	4.50481244390698e-06	0.000195375819401341	-64.7058823529412
PGA_scaffold12__71_contigs__length_50438331	47558001	47559000	*	6.66337206887231e-07	3.78479351139616e-05	-54.2803970223325
PGA_scaffold12__71_contigs__length_50438331	47559001	47560000	*	3.38318571595547e-12	6.23575522325919e-10	-51.6355433011656
PGA_scaffold12__71_contigs__length_50438331	47560001	47561000	*	3.24054960571448e-06	0.000147475274929426	-70.9051724137931
PGA_scaffold12__71_contigs__length_50438331	47561001	47562000	*	2.91973114301048e-20	1.49773616722225e-17	-50.3125368557613
PGA_scaffold12__71_contigs__length_50438331	47714001	47715000	*	9.42129800104801e-09	8.80961047768033e-07	-62.4708624708625
PGA_scaffold12__71_contigs__length_50438331	49167001	49168000	*	4.23008019824688e-07	2.54473051284839e-05	-50.6493506493506
PGA_scaffold12__71_contigs__length_50438331	49526001	49527000	*	4.45544726287292e-05	0.00132828713397125	-50.6837606837607
PGA_scaffold12__71_contigs__length_50438331	50144001	50145000	*	0.000220874265449484	0.00485135628852016	-50.8333333333333
PGA_scaffold13__52_contigs__length_44396874	157001	158000	*	0.000525561395126612	0.00964692592988192	-78.3333333333333
PGA_scaffold13__52_contigs__length_44396874	188001	189000	*	1.80783541177158e-08	1.57715369579179e-06	-95.2380952380952
PGA_scaffold13__52_contigs__length_44396874	241001	242000	*	0.000119075970469159	0.00295857876921919	-90
PGA_scaffold13__52_contigs__length_44396874	268001	269000	*	8.43975737065432e-08	6.21980076445445e-06	-55.6985294117647
PGA_scaffold13__52_contigs__length_44396874	282001	283000	*	5.00680732320623e-05	0.00146084924553479	-51.8518518518518
PGA_scaffold13__52_contigs__length_44396874	1581001	1582000	*	1.63132014689844e-06	8.16362160648928e-05	-50.5178907721281
PGA_scaffold13__52_contigs__length_44396874	2195001	2196000	*	0.000222292882171116	0.00487588357789965	-56.3218390804598
PGA_scaffold13__52_contigs__length_44396874	3321001	3322000	*	3.57855468557193e-20	1.81329374855257e-17	-50.1572776665714
PGA_scaffold13__52_contigs__length_44396874	3833001	3834000	*	1.52494250017584e-09	1.70643664374621e-07	-54.3904518329071
PGA_scaffold13__52_contigs__length_44396874	4451001	4452000	*	4.01409866234084e-05	0.00121874943073786	-56.6666666666667
PGA_scaffold13__52_contigs__length_44396874	6831001	6832000	*	4.29034582023418e-44	1.1583269306073e-40	-53.432930705658
PGA_scaffold13__52_contigs__length_44396874	7610001	7611000	*	6.13991381101894e-08	4.69800097820514e-06	-52.7803379416283
PGA_scaffold13__52_contigs__length_44396874	7624001	7625000	*	5.63945876334904e-26	4.6881695907055e-23	-62.632237515641
PGA_scaffold13__52_contigs__length_44396874	9587001	9588000	*	4.75568229704857e-19	2.14214496439402e-16	-57.9724910850739
PGA_scaffold13__52_contigs__length_44396874	11250001	11251000	*	8.3363381033818e-13	1.70570236382995e-10	-58.5691823899371
PGA_scaffold13__52_contigs__length_44396874	11361001	11362000	*	2.42727702389392e-05	0.000804709123954834	-51.0416666666667
PGA_scaffold13__52_contigs__length_44396874	12512001	12513000	*	1.38404092992765e-09	1.56462647781045e-07	-52.7131782945737
PGA_scaffold13__52_contigs__length_44396874	12765001	12766000	*	2.96625880608083e-05	0.000950232180011576	-75
PGA_scaffold13__52_contigs__length_44396874	12945001	12946000	*	1.85804533630621e-05	0.000644437178534605	-95.4545454545455
PGA_scaffold13__52_contigs__length_44396874	13356001	13357000	*	1.21308229325425e-14	3.24599076196888e-12	-59.8999843725582
