chr	start	end	number_of_dms	hypermethylated_samples	hypomethylated_samples	methylation_level_EPI.151	methylation_level_EPI.152	methylation_level_EPI.153	methylation_level_EPI.154	methylation_level_EPI.159	methylation_level_EPI.160	methylation_level_EPI.161	methylation_level_EPI.162	methylation_level_EPI.167	methylation_level_EPI.168	methylation_level_EPI.169	methylation_level_EPI.170
PGA_scaffold2__36_contigs__length_69596280	57125459	57125480	3	EPI-159,EPI-160	EPI-152,EPI-167,EPI-170	0.75	0.666666666666667	1	1	0.931034482758621	0.954545454545455	1	0.7	0.210526315789474	1	0.705882352941177	0.526315789473684
PGA_scaffold3__111_contigs__length_57743597	20721923	20721950	5	EPI-151,EPI-153	EPI-160,EPI-167	0.756756756756757	0.527777777777778	0.717391304347826	0.655172413793103	0.538461538461538	0.293103448275862	0.588235294117647	0.666666666666667	0.262295081967213	0.403846153846154	0.459459459459459	0.72
PGA_scaffold3__111_contigs__length_57743597	25764272	25764281	3	EPI-159,EPI-161,EPI-152	EPI-167,EPI-169	0.705882352941177	1	1	NA	0.821428571428571	0.818181818181818	0.916666666666667	1	0.368421052631579	0.75	0.32	0.833333333333333
PGA_scaffold3__111_contigs__length_57743597	27375303	27375375	3	EPI-152,EPI-154	EPI-159,EPI-169	0.9	0.978947368421053	0.942028985507246	1	0.535714285714286	0.885714285714286	1	0.62962962962963	0.866666666666667	NA	0.421052631578947	0.674418604651163
PGA_scaffold3__111_contigs__length_57743597	28868124	28868263	6	EPI-151,EPI-153,EPI-154	EPI-160,EPI-167,EPI-168	0.905263157894737	0.574074074074074	0.851851851851852	0.864864864864865	NA	0.03125	0.555555555555556	0.724137931034483	0	0.0238095238095238	NA	0.75
PGA_scaffold4__129_contigs__length_65288255	12563117	12563142	6	EPI-170,EPI-169	EPI-160,EPI-151,EPI-153	0.0666666666666667	NA	0	0.52	0.6	0.0238095238095238	0.266666666666667	0.725	0.36	0.372881355932203	0.608695652173913	1
PGA_scaffold6__104_contigs__length_61759565	5384426	5384712	13	EPI-153,EPI-151	EPI-168,EPI-169,EPI-159,EPI-167	0.553846153846154	NA	0.829545454545455	0	0	NA	0.0571428571428571	0	0.0256410256410256	0.0144927536231884	0	1
PGA_scaffold7__69_contigs__length_43120122	7788773	7788775	3	EPI-151,EPI-152	EPI-160,EPI-162	0.8	0.933333333333333	0.309090909090909	0.666666666666667	NA	0.0869565217391304	0.4	0.137931034482759	NA	0.583333333333333	0.333333333333333	0.295454545454545
PGA_scaffold7__69_contigs__length_43120122	39279969	39280046	7	EPI-152,EPI-153	EPI-169,EPI-162,EPI-160	0	0.851851851851852	0.488888888888889	0	0	0	0.454545454545455	0	0	0.423076923076923	0.0140845070422535	0
PGA_scaffold8__63_contigs__length_61151155	5043819	5043829	3	EPI-160,EPI-161	EPI-167	0.8	0.5	NA	0	0.6	0.761904761904762	0.80952380952381	NA	0.151515151515152	0.8	NA	0.523809523809524
PGA_scaffold9__45_contigs__length_38581958	8397258	8397409	4	EPI-151,EPI-152,EPI-160	EPI-170	0.264150943396226	0.4	NA	0.0612244897959184	NA	0.45	0.391304347826087	0	0	NA	0.0833333333333333	0
