chr	start	end	number_of_dms	hypermethylated_samples	hypomethylated_samples	methylation_level_EPI.103	methylation_level_EPI.104	methylation_level_EPI.111	methylation_level_EPI.113	methylation_level_EPI.119	methylation_level_EPI.120	methylation_level_EPI.135	methylation_level_EPI.136	methylation_level_EPI.127	methylation_level_EPI.128	methylation_level_EPI.143	methylation_level_EPI.145
PGA_scaffold2__36_contigs__length_69596280	52908402	52908427	5	EPI-104,EPI-119,EPI-103		0.2	0.166666666666667	0	0	0.222222222222222	0.0256410256410256	0	0.02	0	0	0	0
PGA_scaffold2__36_contigs__length_69596280	53313178	53313218	4	EPI-119,EPI-135	EPI-127,EPI-143,EPI-113	1	0.96875	0.770833333333333	0.648648648648649	0.972972972972973	0.96551724137931	1	0.909090909090909	0.425531914893617	0.828571428571429	0.5	0.571428571428571
PGA_scaffold2__36_contigs__length_69596280	57092542	57092565	4	EPI-145,EPI-111	EPI-135	0.458333333333333	0.794871794871795	1	0.52	0.806451612903226	0.521739130434783	0.463414634146341	0.9	0.68	0.571428571428571	0.636363636363636	0.939393939393939
PGA_scaffold3__111_contigs__length_57743597	10747609	10747878	4	EPI-103,EPI-113,EPI-104	EPI-119,EPI-120	0.577777777777778	0.448979591836735	0.238095238095238	0.666666666666667	0	0.181818181818182	0.390243902439024	0.527777777777778	NA	0.540983606557377	0.425925925925926	0.404761904761905
PGA_scaffold3__111_contigs__length_57743597	15572964	15573076	3	EPI-111,EPI-113,EPI-145	EPI-104,EPI-136,EPI-127,EPI-128	0	0.210526315789474	0.973684210526316	0.909090909090909	NA	0.928571428571429	0.6875	0.357142857142857	0.153846153846154	0.272727272727273	NA	0.846153846153846
PGA_scaffold3__111_contigs__length_57743597	16521340	16521367	4	EPI-111,EPI-143,EPI-145	EPI-136	0	0.102564102564103	0.264705882352941	0	0.181818181818182	0.142857142857143	0	0.0192307692307692	0	NA	0.428571428571429	0.333333333333333
PGA_scaffold3__111_contigs__length_57743597	20881351	20881564	18	EPI-120,EPI-113,EPI-111,EPI-136		0.00444444444444444	0.0034965034965035	0.0578034682080925	0.127659574468085	0.0230263157894737	0.0655737704918033	0.00561797752808989	0.105263157894737	0.0252100840336134	0.0245098039215686	0.0102040816326531	0
PGA_scaffold3__111_contigs__length_57743597	26079917	26080044	11	EPI-113,EPI-111,EPI-136,EPI-135	EPI-103,EPI-128	0.0023094688221709	0.0140280561122244	0.0438931297709924	0.0467091295116773	0.00696864111498258	0.0275689223057644	0.0512820512820513	0.0552995391705069	0.00898203592814371	0	0	0.00755667506297229
PGA_scaffold3__111_contigs__length_57743597	41622087	41622098	3	EPI-119,EPI-135		NA	0	0	NA	0.1875	0.0454545454545455	0.285714285714286	0.0357142857142857	0	0.037037037037037	0	0
PGA_scaffold3__111_contigs__length_57743597	43926255	43926279	3	EPI-128,EPI-103	EPI-145	1	0.25	0.571428571428571	0.684210526315789	0.333333333333333	0.363636363636364	0.6	0.75	0	0.916666666666667	0	0.2
PGA_scaffold3__111_contigs__length_57743597	47868223	47868247	6	EPI-119,EPI-135	EPI-111,EPI-113	0.159090909090909	0.213483146067416	0.0326086956521739	0.04	0.234042553191489	0.0714285714285714	0.288135593220339	0.196969696969697	0.211267605633803	0.113207547169811	0.166666666666667	0.087719298245614
PGA_scaffold3__111_contigs__length_57743597	54609876	54609910	5	EPI-111,EPI-128,EPI-104	EPI-135,EPI-136	0.135593220338983	0.232142857142857	0.192660550458716	0.0416666666666667	0.222222222222222	0.087719298245614	0	0.0660377358490566	0.192307692307692	0.226666666666667	0.0422535211267606	0.0574712643678161
PGA_scaffold4__129_contigs__length_65288255	3039447	3039498	4	EPI-103,EPI-128	EPI-113,EPI-120	0.592592592592593	0.2	0.2	0	0.0454545454545455	0	0.285714285714286	0.176470588235294	0.129032258064516	0.625	0.35	NA
PGA_scaffold4__129_contigs__length_65288255	3367325	3367345	3	EPI-120,EPI-135	EPI-111,EPI-145	0.625	NA	0.4	0.51219512195122	1	0.954545454545455	0.954545454545455	0.533333333333333	0.625	1	NA	0.368421052631579
PGA_scaffold4__129_contigs__length_65288255	3368800	3368840	3	EPI-135,EPI-119	EPI-113,EPI-111	0.533333333333333	0.75	0.333333333333333	0.3125	1	0.833333333333333	0.851851851851852	0.733333333333333	0.8125	NA	NA	0.4
PGA_scaffold4__129_contigs__length_65288255	3369764	3369810	7	EPI-128,EPI-104	EPI-111,EPI-145	0.884615384615385	0.976744186046512	0.745098039215686	0.75	0.882352941176471	0.964285714285714	0.975	0.905660377358491	0.763157894736842	1	0.9	0.661290322580645
PGA_scaffold4__129_contigs__length_65288255	5826926	5826980	10	EPI-103,EPI-104	EPI-143,EPI-145	0.854838709677419	0.75	0.575342465753425	0.6	NA	0.627118644067797	0.698630136986301	0.581395348837209	0.7	0.526315789473684	0.236842105263158	0.285714285714286
PGA_scaffold4__129_contigs__length_65288255	19910057	19910096	4	EPI-119,EPI-135	EPI-111	0.153846153846154	0.162162162162162	0.0704225352112676	0.0869565217391304	0.339622641509434	0.1	0.412698412698413	0.189189189189189	0.153846153846154	0.222222222222222	0.296296296296296	0.102564102564103
PGA_scaffold5__109_contigs__length_67248332	1934947	1934957	3	EPI-104,EPI-143,EPI-145	EPI-119,EPI-136	NA	0.85	0.346153846153846	0.647058823529412	0.233333333333333	0.5	0.4375	0.142857142857143	0.606060606060606	0.5	0.766666666666667	0.88
PGA_scaffold5__109_contigs__length_67248332	21524290	21524305	4	EPI-127,EPI-128	EPI-113,EPI-119,EPI-120	NA	0	0.2	0	0	0	NA	0.0666666666666667	0.6875	0.777777777777778	0.6	0.6
PGA_scaffold5__109_contigs__length_67248332	21524722	21524858	11	EPI-113,EPI-128,EPI-127	EPI-120,EPI-135,EPI-136	0	0.173913043478261	NA	0.581818181818182	NA	0	0	0	0.533333333333333	0.535353535353535	0.6	0.407407407407407
PGA_scaffold5__109_contigs__length_67248332	49645701	49645797	5	EPI-103,EPI-104	EPI-119,EPI-136	0.962962962962963	0.939393939393939	0.5	0.655737704918033	0.410714285714286	0.4	0.578947368421053	0.235294117647059	0.722222222222222	0.761904761904762	0.4	0.551724137931034
PGA_scaffold5__109_contigs__length_67248332	52147882	52147903	3	EPI-103,EPI-128	EPI-119	0.243243243243243	0.0625	0.117647058823529	0	0	0	0	0.1	0.166666666666667	0.28125	0.1	0.075
PGA_scaffold5__109_contigs__length_67248332	54725951	54725969	3	EPI-104,EPI-128	EPI-135,EPI-136	0.466666666666667	0.931034482758621	0.777777777777778	0.585365853658537	0.675	0.64	0.379310344827586	0.490196078431373	0.763157894736842	0.8125	0.482758620689655	0.622222222222222
PGA_scaffold5__109_contigs__length_67248332	60831846	60831862	4	EPI-113,EPI-145	EPI-119	0.130434782608696	0.211538461538462	0.139784946236559	0.35	0.0454545454545455	0.175	0.17910447761194	0.205128205128205	0.273809523809524	0.216666666666667	0.125	0.351351351351351
PGA_scaffold6__104_contigs__length_61759565	4690068	4690192	7	EPI-104,EPI-136,EPI-103		0.277777777777778	0.4375	0	0	0	0.0833333333333333	0	0.468085106382979	0	0	NA	0.0217391304347826
PGA_scaffold6__104_contigs__length_61759565	10801184	10801472	7	EPI-136,EPI-145,EPI-111	EPI-128,EPI-104	0.641509433962264	0.305555555555556	1	0.803921568627451	0.569444444444444	0.651162790697674	0.833333333333333	0.981481481481482	0.6	0	NA	0.727272727272727
PGA_scaffold6__104_contigs__length_61759565	21771063	21771243	12	EPI-127,EPI-104	EPI-120,EPI-136,EPI-135	1	0.853333333333333	NA	0.8	0.888888888888889	0.658536585365854	0.769230769230769	0.641025641025641	0.966942148760331	NA	1	0.95
PGA_scaffold6__104_contigs__length_61759565	25730191	25730213	3	EPI-103,EPI-135,EPI-120		0.0697674418604651	0	0	0.0555555555555556	0	0.0204081632653061	0.125	0.0425531914893617	0.0256410256410256	0	0	0
PGA_scaffold6__104_contigs__length_61759565	40281642	40281720	7	EPI-136,EPI-103,EPI-119		0.203703703703704	0.0158730158730159	0	0	0.173076923076923	0	0	0.345454545454545	0	0	0	0
PGA_scaffold6__104_contigs__length_61759565	42546732	42546788	5	EPI-128,EPI-127	EPI-120,EPI-119	0.833333333333333	NA	0.152173913043478	0.235294117647059	0.075	0	0.166666666666667	0.193548387096774	0.474576271186441	0.533333333333333	0.2	0.333333333333333
PGA_scaffold6__104_contigs__length_61759565	57014635	57014684	5	EPI-143,EPI-111		0.125	0	0.28	0.0833333333333333	0	NA	0.106382978723404	0.172413793103448	0.116279069767442	0.204545454545455	0.8	0.0625
PGA_scaffold7__69_contigs__length_43120122	11615335	11615408	4	EPI-113,EPI-119,EPI-135		0	0.0487804878048781	0.333333333333333	0.486486486486487	0.6	NA	0.457142857142857	0.04	0	0	0	0
PGA_scaffold7__69_contigs__length_43120122	31018957	31019085	3	EPI-128,EPI-127	EPI-135	NA	0.5	0.6	NA	0.6	0.266666666666667	0.205882352941176	0.44	0.6875	1	0.2	0.833333333333333
PGA_scaffold8__63_contigs__length_61151155	6443565	6443787	5	EPI-145,EPI-143,EPI-111	EPI-104,EPI-128,EPI-135,EPI-127	NA	0.586206896551724	0.842105263157895	0.55	0.714285714285714	0	0	NA	0.1875	0.311111111111111	0.891891891891892	0.806451612903226
PGA_scaffold8__63_contigs__length_61151155	6551273	6551294	3	EPI-120,EPI-135	EPI-145,EPI-113	0.833333333333333	0.608695652173913	NA	0.4375	0.695652173913043	1	0.941176470588235	0.631578947368421	0.851851851851852	0.92	0.571428571428571	0.575757575757576
PGA_scaffold8__63_contigs__length_61151155	14265243	14265288	5	EPI-128,EPI-145,EPI-127	EPI-120	0	0	0.0333333333333333	0	0	0	0	0	0.6	0.444444444444444	NA	0.422222222222222
PGA_scaffold8__63_contigs__length_61151155	18093213	18093280	5	EPI-104,EPI-128	EPI-111,EPI-120	0.924528301886792	1	0.513888888888889	0.884057971014493	0.791666666666667	0.688888888888889	0.865168539325843	0.89873417721519	0.962962962962963	0.970588235294118	0.823529411764706	0.952380952380952
PGA_scaffold8__63_contigs__length_61151155	60605274	60605291	3	EPI-111,EPI-145	EPI-135	0	0	0.521739130434783	NA	0	0	0	0	0.227272727272727	0.166666666666667	0	0.28125
