chr	start	end	number_of_dms	hypermethylated_samples	hypomethylated_samples	methylation_level_EPI.103	methylation_level_EPI.104	methylation_level_EPI.111	methylation_level_EPI.113	methylation_level_EPI.119	methylation_level_EPI.120	methylation_level_EPI.135	methylation_level_EPI.136	methylation_level_EPI.127	methylation_level_EPI.128	methylation_level_EPI.143	methylation_level_EPI.145
PGA_scaffold12__71_contigs__length_50438331	47148558	47148639	6	EPI-120,EPI-136	EPI-127	0.84	0.769230769230769	0.738095238095238	0.945945945945946	0.823529411764706	0.978723404255319	0.846153846153846	0.970588235294118	0.384615384615385	0.909090909090909	0.816326530612245	0.784313725490196
PGA_scaffold12__71_contigs__length_50438331	49293389	49293451	3	EPI-111,EPI-135,EPI-145	EPI-103,EPI-104	0.40625	0.526315789473684	0.864864864864865	0.815789473684211	0.8	0.705882352941177	0.96875	0.666666666666667	NA	0.90625	0.642857142857143	0.918918918918919
PGA_scaffold12__71_contigs__length_50438331	49304900	49304942	4	EPI-111,EPI-113,EPI-135	EPI-104	0.2	0.171428571428571	0.897959183673469	0.861111111111111	0.6	0.696969696969697	0.892857142857143	0.48	0.791666666666667	0.5	0.647058823529412	0.5
PGA_scaffold13__52_contigs__length_44396874	5569653	5569698	3	EPI-145,EPI-113	EPI-119,EPI-135	1	0.818181818181818	0.833333333333333	1	0.666666666666667	NA	0.181818181818182	1	1	0.882352941176471	NA	1
PGA_scaffold13__52_contigs__length_44396874	6209123	6209170	5	EPI-103,EPI-127	EPI-120,EPI-145,EPI-119	0.714285714285714	0.350877192982456	0.384615384615385	0.36986301369863	0.265625	0.142857142857143	0.259259259259259	0.4375	0.659574468085106	0.301369863013699	0.5	0.272727272727273
PGA_scaffold13__52_contigs__length_44396874	17937026	17937084	6	EPI-104,EPI-127,EPI-128	EPI-119,EPI-145,EPI-113	0.746835443037975	0.906976744186046	0.778523489932886	0.714285714285714	0.538461538461538	0.760869565217391	0.810344827586207	0.876923076923077	0.929824561403509	0.935897435897436	0.892307692307692	0.581818181818182
PGA_scaffold13__52_contigs__length_44396874	37484870	37484962	5	EPI-119,EPI-120,EPI-104	EPI-111,EPI-145,EPI-113	0.0909090909090909	0.5	0	0	0.5	0.612903225806452	0.0909090909090909	NA	0.5	0.333333333333333	0.2	0.280898876404494
PGA_scaffold14__91_contigs__length_45393038	9589673	9589721	3	EPI-136,EPI-111,EPI-120	EPI-104,EPI-127	1	0.333333333333333	1	0.727272727272727	0.666666666666667	1	0.88	1	0.464285714285714	0.846153846153846	0.789473684210526	0
PGA_scaffold14__91_contigs__length_45393038	11594029	11594119	5	EPI-113,EPI-111,EPI-145	EPI-119,EPI-135	NA	0.74468085106383	0.897435897435897	0.975609756097561	0.107142857142857	0.735294117647059	0.581395348837209	0.941176470588235	0.730769230769231	0.652173913043478	0.793103448275862	1
PGA_scaffold14__91_contigs__length_45393038	13573212	13573235	3	EPI-111,EPI-113		0.166666666666667	0.133333333333333	0.307692307692308	0.444444444444444	0	0.121951219512195	NA	0	0	0	NA	0
PGA_scaffold14__91_contigs__length_45393038	15065695	15065943	4	EPI-127,EPI-143,EPI-103,EPI-145	EPI-119	0.166666666666667	0	0.0125	0	0	0	0	0.0326086956521739	0.2	0	0.375	0.101449275362319
PGA_scaffold14__91_contigs__length_45393038	35104713	35104808	7	EPI-113,EPI-143,EPI-136	EPI-128	0.342857142857143	0.416666666666667	0.372549019607843	0.785714285714286	0.51	0.333333333333333	0.426966292134831	0.55	0.471698113207547	0.132352941176471	0.666666666666667	0.383333333333333
PGA_scaffold14__91_contigs__length_45393038	35158667	35158692	4	EPI-103,EPI-135,EPI-136	EPI-111,EPI-143	0.292307692307692	0.245283018867925	0	0.0857142857142857	0.105263157894737	0.142857142857143	0.295454545454545	0.481481481481481	0.228571428571429	NA	0	0.210526315789474
PGA_scaffold14__91_contigs__length_45393038	35870107	35870325	12	EPI-135,EPI-128,EPI-136	EPI-111,EPI-145	0.464285714285714	0.444444444444444	0	0	0	NA	0.6	0.527777777777778	0.2	0.941176470588235	0.4	0
PGA_scaffold14__91_contigs__length_45393038	41137020	41137313	11	EPI-103,EPI-127	EPI-120,EPI-111,EPI-143,EPI-119	0.977777777777778	0.520325203252033	0.0625	0.375	0	0	0.4	0.444444444444444	0.597222222222222	0.511363636363636	0	0
PGA_scaffold14__91_contigs__length_45393038	44851829	44851913	6	EPI-113,EPI-127,EPI-143,EPI-104	EPI-135	0.515151515151515	0.615384615384615	0.543689320388349	0.635294117647059	0.476744186046512	0.425531914893617	0.174603174603175	0.451612903225806	0.666666666666667	0.512605042016807	0.683544303797468	0.424778761061947
PGA_scaffold14__91_contigs__length_45393038	44936527	44936544	3	EPI-104,EPI-128	EPI-120	0.545454545454545	0.974358974358974	0.682926829268293	0.55	0.617647058823529	0.285714285714286	0.764705882352941	0.8125	0.5	0.941176470588235	0.333333333333333	0.615384615384615
PGA_scaffold15__101_contigs__length_47938513	5535744	5535800	3	EPI-103,EPI-127	EPI-145,EPI-143	0.311475409836066	0.191489361702128	0.114406779661017	0.178571428571429	0.134078212290503	0.208333333333333	0.126582278481013	0.193548387096774	0.234567901234568	0.125	0.0747126436781609	0.0680628272251309
PGA_scaffold15__101_contigs__length_47938513	11947135	11947224	5	EPI-103,EPI-143,EPI-104	EPI-119,EPI-135,EPI-136	0.642857142857143	0.453125	0.305084745762712	0.418604651162791	0	0.30188679245283	0	0	0.435483870967742	0.406976744186047	0.56140350877193	0.476923076923077
PGA_scaffold15__101_contigs__length_47938513	15005893	15006031	5	EPI-113,EPI-111,EPI-143	EPI-136,EPI-104	0.6	0.414634146341463	0.91304347826087	0.638297872340426	0.56	0.647058823529412	0.64	0.232558139534884	0.5625	0.625	0.815789473684211	0.818181818181818
PGA_scaffold15__101_contigs__length_47938513	19844972	19845043	3	EPI-111,EPI-128,EPI-145	EPI-136,EPI-119	0.558139534883721	0.75	0.78125	0.724137931034483	0.558823529411765	0.636363636363636	0.555555555555556	0.518518518518518	0.651162790697674	0.862745098039216	0.666666666666667	0.736842105263158
PGA_scaffold15__101_contigs__length_47938513	25159286	25159339	3	EPI-111,EPI-145	EPI-103,EPI-136	0.352941176470588	0.458333333333333	1	0.692307692307692	0.9	0.826086956521739	NA	0.363636363636364	0.666666666666667	0.785714285714286	NA	0.944444444444444
PGA_scaffold15__101_contigs__length_47938513	36966179	36966267	6	EPI-104,EPI-119,EPI-136	EPI-145	0.916666666666667	0.977777777777778	0.9	0.622222222222222	1	1	0.789473684210526	1	0.595744680851064	0.6	0.916666666666667	0.480769230769231
PGA_scaffold16__33_contigs__length_31980953	439202	439338	9	EPI-145,EPI-120,EPI-111	EPI-128,EPI-104	0	0	0.459459459459459	0	0	0.350649350649351	0	0	0	0	0.428571428571429	0.6
PGA_scaffold16__33_contigs__length_31980953	18260388	18260407	3	EPI-113,EPI-111		NA	0.166666666666667	0.4	0.761904761904762	0.25	NA	0.266666666666667	0.111111111111111	0.111111111111111	0.130434782608696	0.130434782608696	0.0476190476190476
PGA_scaffold16__33_contigs__length_31980953	20948974	20948997	3	EPI-104,EPI-128		0	0.272727272727273	0	NA	0.185185185185185	NA	0.133333333333333	0	NA	0.241379310344828	0	0
PGA_scaffold16__33_contigs__length_31980953	20991988	20992334	11	EPI-120,EPI-119	EPI-103,EPI-104,EPI-113,EPI-145,EPI-111	0	0	0.0208333333333333	0.0909090909090909	0.734042553191489	0.603053435114504	0	0.26530612244898	NA	0.377049180327869	0.426229508196721	0.269230769230769
PGA_scaffold16__33_contigs__length_31980953	24885487	24885531	3	EPI-104,EPI-113,EPI-111	EPI-119,EPI-135	0.5	0.675675675675676	0.684210526315789	0.875	0.12	NA	0.238095238095238	0.423076923076923	NA	0.588235294117647	0.416666666666667	0.6
PGA_scaffold16__33_contigs__length_31980953	26210026	26210316	8	EPI-104,EPI-127	EPI-143,EPI-145,EPI-113,EPI-119	0.469387755102041	0.918032786885246	0.727272727272727	0.44	0.486842105263158	0.593023255813954	0.666666666666667	0.414634146341463	0.857142857142857	0.666666666666667	0.333333333333333	0.402985074626866
PGA_scaffold17__51_contigs__length_34923512	8976064	8976132	9	EPI-120,EPI-136	EPI-113	0.84375	0.92	0.970149253731343	0.721649484536082	0.9	0.956521739130435	0.9	0.964705882352941	0.873015873015873	0.886075949367089	0.961538461538462	0.963636363636364
PGA_scaffold17__51_contigs__length_34923512	28123080	28123383	4	EPI-103,EPI-127	EPI-135,EPI-120	0.877005347593583	0.695121951219512	0.830508474576271	0.888888888888889	NA	0.6	0.746666666666667	0.807017543859649	0.958333333333333	0.934782608695652	1	0.928571428571429
PGA_scaffold17__51_contigs__length_34923512	31762909	31763053	5	EPI-128,EPI-127,EPI-104	EPI-113	NA	1	1	0.416666666666667	0.666666666666667	NA	0.476190476190476	0.318181818181818	0.682926829268293	0.842105263157895	0.333333333333333	NA
PGA_scaffold17__51_contigs__length_34923512	32218398	32218572	6	EPI-111,EPI-145	EPI-104,EPI-135,EPI-136	0.146341463414634	0.126984126984127	0.5	0.125	0.147651006711409	0.3	0.08	0.156521739130435	0.216981132075472	0.324786324786325	0.25	0.333333333333333
PGA_scaffold17__51_contigs__length_34923512	32964186	32964256	8	EPI-120,EPI-143,EPI-145		0	0	0	0	0	0.0925925925925926	0	0	0	0	0.120689655172414	0.11864406779661
PGA_scaffold18__69_contigs__length_27737463	2572819	2572902	14	EPI-128,EPI-104,EPI-111	EPI-135,EPI-136,EPI-120	0.625	0.95	0.781512605042017	0.609375	1	0.627450980392157	0.5	0.552631578947368	0.808510638297872	0.907216494845361	0.727272727272727	0.628571428571429
PGA_scaffold18__69_contigs__length_27737463	8945939	8945968	4	EPI-120,EPI-136		0	0	0	0	0	0.291666666666667	0	0.35	NA	0	0	0
PGA_scaffold18__69_contigs__length_27737463	10966806	10967119	5	EPI-143,EPI-111	EPI-119,EPI-120	0.390243902439024	NA	0.916666666666667	NA	0.214285714285714	0	0.6875	NA	0.736842105263158	0.6	0.923076923076923	0.6
PGA_scaffold18__69_contigs__length_27737463	12588204	12588237	3	EPI-143,EPI-111	EPI-104	NA	0.475	1	NA	0.736842105263158	NA	0.695652173913043	0.8	0.733333333333333	0.733333333333333	0.958333333333333	0.777777777777778
PGA_scaffold18__69_contigs__length_27737463	13636615	13636656	3	EPI-119,EPI-120	EPI-104,EPI-103,EPI-113	0.523809523809524	0.4375	0.928571428571429	0.611111111111111	0.923076923076923	1	0.9	1	1	0.75	1	1
PGA_scaffold1__77_contigs__length_89643857	6581715	6581918	6	EPI-111,EPI-113	EPI-120,EPI-127	0.833333333333333	0.866666666666667	0.835820895522388	0.876712328767123	0.705882352941177	0.5	0.892307692307692	0.781818181818182	0.760869565217391	0.928571428571429	0.893939393939394	0.657142857142857
PGA_scaffold1__77_contigs__length_89643857	21584022	21584046	3	EPI-113,EPI-143	EPI-103,EPI-104,EPI-135	0	0	0.4	0.722222222222222	NA	0.185185185185185	0.0555555555555556	0.4	NA	0.375	0.6	0.222222222222222
PGA_scaffold1__77_contigs__length_89643857	28802190	28802248	4	EPI-113,EPI-145	EPI-120,EPI-128	0.607142857142857	0.690909090909091	0.710526315789474	0.921052631578947	0.690909090909091	0.533333333333333	0.652173913043478	0.8	0.868421052631579	0.617021276595745	0.871794871794872	0.869565217391304
PGA_scaffold1__77_contigs__length_89643857	37338198	37338279	6	EPI-143,EPI-145,EPI-113	EPI-120,EPI-128,EPI-103	0.2	0.632911392405063	0.697674418604651	0.863636363636364	0.545454545454545	0.5625	0.585365853658537	0.619047619047619	NA	0.584905660377358	0.979166666666667	0.919354838709677
PGA_scaffold1__77_contigs__length_89643857	60340187	60340200	6	EPI-104,EPI-128	EPI-119	0.592592592592593	0.663265306122449	0.789473684210526	0.508196721311475	0.294117647058824	0.4375	0.366666666666667	0.470588235294118	0.552238805970149	0.777777777777778	0.743589743589744	0.597402597402597
PGA_scaffold1__77_contigs__length_89643857	64179812	64179918	5	EPI-119,EPI-136,EPI-135	EPI-103,EPI-127	0.28125	0.933333333333333	0.772727272727273	0.846153846153846	1	0.72972972972973	0.945945945945946	0.904761904761905	0.65625	0.939393939393939	0.777777777777778	0.9
PGA_scaffold1__77_contigs__length_89643857	71140005	71140053	5	EPI-113,EPI-120,EPI-136		0.0222222222222222	0.0182926829268293	0.037037037037037	0.0740740740740741	0.00675675675675676	0.0973451327433628	0.00925925925925926	0.0819672131147541	0.0354609929078014	0.00869565217391304	0	0
PGA_scaffold1__77_contigs__length_89643857	72999913	72999953	5	EPI-103,EPI-135,EPI-128	EPI-111,EPI-113,EPI-145	0.666666666666667	0	0	0	NA	0	0.666666666666667	0	NA	0.375	NA	0.0285714285714286
PGA_scaffold1__77_contigs__length_89643857	74887501	74887567	10	EPI-127,EPI-128	EPI-111,EPI-143,EPI-120,EPI-145	0.222222222222222	NA	0.293333333333333	0.388888888888889	0.6	0.05	0.666666666666667	0.708333333333333	0.864864864864865	0.754716981132076	0.603174603174603	0.552238805970149
PGA_scaffold1__77_contigs__length_89643857	89339343	89339389	5	EPI-113,EPI-119,EPI-136	EPI-104	NA	0.113636363636364	NA	0.866666666666667	0.8	0.56	0.56	0.692307692307692	0.411764705882353	0.59375	0.355555555555556	0.655172413793103
PGA_scaffold2__36_contigs__length_69596280	11278255	11278336	3	EPI-128,EPI-104,EPI-111	EPI-136,EPI-119	0	0.482758620689655	0.611111111111111	0.25	0.208333333333333	0.105263157894737	0.333333333333333	0	1	0.5	0.36	NA
PGA_scaffold2__36_contigs__length_69596280	13714496	13714557	10	EPI-104,EPI-120,EPI-119	EPI-113	NA	0.223880597014925	0	0	0.2	0.116883116883117	0.0227272727272727	0.0116279069767442	0	0	0.02	NA
PGA_scaffold2__36_contigs__length_69596280	28519633	28519665	3	EPI-120,EPI-135		0	0.0144927536231884	0	0	0.0555555555555556	0.192307692307692	0.15	0.0645161290322581	0	0.0185185185185185	0	0
PGA_scaffold2__36_contigs__length_69596280	36294443	36294501	5	EPI-119,EPI-136		0.0789473684210526	0.010989010989011	0	0.0196078431372549	0.133333333333333	0.0357142857142857	0.04	0.160493827160494	0	0.0125	0	0.0357142857142857
PGA_scaffold2__36_contigs__length_69596280	36529110	36529148	3	EPI-113,EPI-145	EPI-135	0.6	0.557692307692308	0.535714285714286	0.931034482758621	0.580645161290323	0.526315789473684	0.324324324324324	0.851851851851852	0.681818181818182	0.7	0.851851851851852	0.88
PGA_scaffold2__36_contigs__length_69596280	50799021	50799131	10	EPI-135,EPI-119,EPI-136	EPI-145,EPI-127	0.75	0.666666666666667	0.627118644067797	0.688311688311688	0.815126050420168	0.645833333333333	0.976190476190476	0.873015873015873	0.625	0.7625	0.75	0.466666666666667
PGA_scaffold2__36_contigs__length_69596280	52276182	52276231	3	EPI-119,EPI-136,EPI-104		0.0526315789473684	0.166666666666667	NA	0	0.347826086956522	0	NA	0.222222222222222	0	NA	0	0
PGA_scaffold2__36_contigs__length_69596280	52908402	52908449	8	EPI-104,EPI-119,EPI-103		0.2	0.111111111111111	0	0	0.222222222222222	0.0161290322580645	0	0.0125	0	0	0	0
PGA_scaffold2__36_contigs__length_69596280	57092551	57092583	3	EPI-111,EPI-145	EPI-135	0.772727272727273	1	1	1	0.954545454545455	0.9	0.925925925925926	0.9375	1	0.952380952380952	0.727272727272727	0.92
PGA_scaffold2__36_contigs__length_69596280	62601831	62601876	4	EPI-113,EPI-111	EPI-120,EPI-127	0.742857142857143	0.833333333333333	0.818181818181818	1	0.684210526315789	0.333333333333333	0.69811320754717	0.671232876712329	0.491228070175439	0.588235294117647	0.514285714285714	0.553191489361702
PGA_scaffold2__36_contigs__length_69596280	69260921	69261067	3	EPI-119,EPI-111,EPI-120		0.0310077519379845	0.0141843971631206	0.04	0.0111111111111111	0.0823529411764706	0.0285714285714286	0.00917431192660551	0	NA	0.0285714285714286	0	0
PGA_scaffold2__36_contigs__length_69596280	69507620	69507662	7	EPI-111,EPI-113	EPI-119	NA	0.777777777777778	0.855072463768116	0.928571428571429	0.369047619047619	0.648648648648649	0.545454545454545	0.375	0.6	0.647058823529412	0.727272727272727	0.595238095238095
PGA_scaffold3__111_contigs__length_57743597	1618603	1618667	5	EPI-120,EPI-135	EPI-128	0.842105263157895	1	0.9	1	0.8	1	0.952380952380952	0.5	0.6	0.25	0.833333333333333	0.416666666666667
PGA_scaffold3__111_contigs__length_57743597	13324159	13324198	4	EPI-135,EPI-136	EPI-111,EPI-113	0.555555555555556	0.75	0.428571428571429	0.206896551724138	0.4	0.466666666666667	0.888888888888889	0.785714285714286	0.484848484848485	0.6	0.8	NA
PGA_scaffold3__111_contigs__length_57743597	20881304	20881564	23	EPI-120,EPI-111,EPI-113,EPI-136	EPI-103	0.0170212765957447	0.0034965034965035	0.0617977528089888	0.127659574468085	0.0230263157894737	0.103626943005181	0.00561797752808989	0.105263157894737	0.0252100840336134	0.0245098039215686	0.0102040816326531	0
PGA_scaffold3__111_contigs__length_57743597	26080621	26080639	3	EPI-111,EPI-113,EPI-120		0.0133333333333333	0.0224719101123595	0.0505050505050505	0.0530973451327434	0.0303030303030303	0.0373134328358209	0.00980392156862745	0.0260869565217391	0.0117647058823529	0.00709219858156028	0	0
PGA_scaffold3__111_contigs__length_57743597	29542521	29542603	4	EPI-136,EPI-103,EPI-135		0.533333333333333	NA	0	0	0.0416666666666667	0	0.185185185185185	0.428571428571429	0	0	0	0
PGA_scaffold4__129_contigs__length_65288255	3039447	3039498	4	EPI-103,EPI-128	EPI-113,EPI-120	0.592592592592593	0.2	0.2	0	0.0454545454545455	0	0.285714285714286	0.176470588235294	0.129032258064516	0.625	0.35	NA
PGA_scaffold4__129_contigs__length_65288255	3368800	3368840	3	EPI-119,EPI-135	EPI-111,EPI-113	0.533333333333333	0.75	0.333333333333333	0.3125	1	0.833333333333333	0.851851851851852	0.733333333333333	0.8125	NA	NA	0.4
PGA_scaffold4__129_contigs__length_65288255	3369745	3369853	10	EPI-128,EPI-104,EPI-135	EPI-145,EPI-111	0.886363636363636	0.982142857142857	0.691176470588235	0.769230769230769	0.851851851851852	0.895833333333333	0.96	0.89873417721519	0.761194029850746	0.978021978021978	0.90625	0.659090909090909
PGA_scaffold4__129_contigs__length_65288255	5826926	5826980	10	EPI-103,EPI-104,EPI-127,EPI-135	EPI-143,EPI-145	0.854838709677419	0.75	0.575342465753425	0.6	NA	0.627118644067797	0.698630136986301	0.581395348837209	0.7	0.526315789473684	0.236842105263158	0.285714285714286
PGA_scaffold4__129_contigs__length_65288255	14813817	14813882	13	EPI-145,EPI-143,EPI-127	EPI-135,EPI-136	0.6	0.658823529411765	0.575	0.666666666666667	0.677966101694915	0.6	0.584905660377358	0.514705882352941	0.783333333333333	0.621212121212121	0.903225806451613	0.852272727272727
PGA_scaffold4__129_contigs__length_65288255	19910057	19910104	5	EPI-119,EPI-135	EPI-111	0.153846153846154	0.160919540229885	0.0632911392405063	0.0869565217391304	0.32258064516129	0.102941176470588	0.4	0.178571428571429	0.153846153846154	0.222222222222222	0.296296296296296	0.113636363636364
PGA_scaffold4__129_contigs__length_65288255	25820994	25821076	6	EPI-127,EPI-145,EPI-113	EPI-136	0	0.153846153846154	0.0392156862745098	0.22	0	0.0526315789473684	0.169491525423729	0.0106382978723404	0.444444444444444	0.21875	0	0.32
PGA_scaffold4__129_contigs__length_65288255	52672166	52672439	18	EPI-120,EPI-113,EPI-119	EPI-128,EPI-103,EPI-104	0.525862068965517	0.388059701492537	0.674033149171271	0.862068965517241	0.751152073732719	0.807692307692308	0.730769230769231	0.75	0.748502994011976	0.457777777777778	0.760416666666667	0.664948453608247
PGA_scaffold4__129_contigs__length_65288255	64942684	64942735	4	EPI-119,EPI-135	EPI-104	0.666666666666667	0.712962962962963	0.826086956521739	0.92	0.958333333333333	1	0.932203389830508	0.741935483870968	1	0.857142857142857	0.777777777777778	0.833333333333333
PGA_scaffold5__109_contigs__length_67248332	1934128	1934180	4	EPI-111,EPI-113	EPI-120	0.393939393939394	0.37037037037037	0.722222222222222	0.88	0.5625	0.315789473684211	0.6	0.491525423728814	0.666666666666667	0.422222222222222	0.439024390243902	0.435483870967742
PGA_scaffold5__109_contigs__length_67248332	1934947	1934957	3	EPI-104,EPI-143,EPI-145	EPI-119,EPI-136	NA	0.85	0.346153846153846	0.647058823529412	0.233333333333333	0.5	0.4375	0.142857142857143	0.606060606060606	0.5	0.766666666666667	0.88
PGA_scaffold5__109_contigs__length_67248332	21524260	21524305	5	EPI-127,EPI-128	EPI-119,EPI-120,EPI-113	NA	0	0.2	0	0	0	NA	0.0666666666666667	0.523809523809524	0.518518518518518	0.6	0.3
PGA_scaffold5__109_contigs__length_67248332	21524722	21524858	11	EPI-113,EPI-127,EPI-128,EPI-143	EPI-120,EPI-135,EPI-136	0	0.173913043478261	NA	0.581818181818182	NA	0	0	0	0.533333333333333	0.535353535353535	0.6	0.407407407407407
PGA_scaffold5__109_contigs__length_67248332	49645701	49645816	6	EPI-103,EPI-104	EPI-119,EPI-136	0.962962962962963	0.931623931623932	0.5	0.653333333333333	0.40625	0.4375	0.577777777777778	0.325581395348837	0.71875	0.769230769230769	0.4	0.550724637681159
PGA_scaffold5__109_contigs__length_67248332	52147837	52147909	6	EPI-103,EPI-128	EPI-119,EPI-120	0.232876712328767	0.0793650793650794	0.1	0.0175438596491228	0	0.0136986301369863	0.032258064516129	0.113636363636364	0.145833333333333	0.265625	0.11864406779661	0.0833333333333333
PGA_scaffold5__109_contigs__length_67248332	60831846	60831892	5	EPI-113,EPI-127,EPI-145	EPI-119	0.12987012987013	0.233333333333333	0.132075471698113	0.326086956521739	0.04	0.222222222222222	0.184210526315789	0.186046511627907	0.288659793814433	0.235294117647059	0.108108108108108	0.351351351351351
PGA_scaffold5__109_contigs__length_67248332	60835390	60835465	5	EPI-111,EPI-113,EPI-145	EPI-103,EPI-136	0	0.307692307692308	0.464285714285714	0.358490566037736	0.269230769230769	0.26	0.127659574468085	0.146666666666667	0.238095238095238	0.338235294117647	0.289473684210526	0.444444444444444
PGA_scaffold6__104_contigs__length_61759565	3124814	3125242	16	EPI-128,EPI-145,EPI-111,EPI-127	EPI-119,EPI-135,EPI-136	0	0.0158730158730159	0.219178082191781	0.0163934426229508	0.0208333333333333	0.0410958904109589	0.0344827586206897	0	0.4	0.36	0.0416666666666667	0.292307692307692
PGA_scaffold6__104_contigs__length_61759565	5392776	5392880	5	EPI-104,EPI-119,EPI-136		0	0.297872340425532	0	0.0238095238095238	0.264705882352941	0.16	0.0454545454545455	0.138888888888889	0	NA	0	0
PGA_scaffold6__104_contigs__length_61759565	10801157	10801472	8	EPI-136,EPI-145,EPI-111	EPI-128,EPI-104	0.650793650793651	0.341463414634146	1	0.793103448275862	0.576923076923077	0.641304347826087	0.833333333333333	0.968253968253968	0.6	0	NA	0.793103448275862
PGA_scaffold6__104_contigs__length_61759565	21771063	21771277	11	EPI-127,EPI-104	EPI-120,EPI-136,EPI-135,EPI-119	1	0.818181818181818	NA	0.8	0.829268292682927	0.666666666666667	0.73469387755102	0.636363636363636	0.943262411347518	NA	1	0.95
PGA_scaffold6__104_contigs__length_61759565	42546726	42546788	6	EPI-127,EPI-128	EPI-119,EPI-120	0.833333333333333	NA	0.148148148148148	0.230769230769231	0.0666666666666667	0	0.166666666666667	0.194444444444444	0.446153846153846	0.514705882352941	0.2	0.314814814814815
PGA_scaffold7__69_contigs__length_43120122	11615335	11615408	4	EPI-113,EPI-119,EPI-135		0	0.0487804878048781	0.333333333333333	0.486486486486487	0.6	NA	0.457142857142857	0.04	0	0	0	0
PGA_scaffold7__69_contigs__length_43120122	12594394	12594463	6	EPI-128,EPI-127	EPI-119	0.0181818181818182	0	0	0	0	NA	0.0689655172413793	0	0.2	0.169811320754717	0	0
PGA_scaffold8__63_contigs__length_61151155	2602927	2602995	5	EPI-104,EPI-128	EPI-111	0.888888888888889	1	0.813559322033898	0.968253968253968	NA	0.9	0.981818181818182	1	1	0.985074626865672	0.939393939393939	0.955555555555556
PGA_scaffold8__63_contigs__length_61151155	6443544	6443787	4	EPI-145,EPI-143,EPI-111	EPI-127,EPI-104,EPI-128,EPI-135	NA	0.586206896551724	0.840909090909091	0.55	0.714285714285714	0	0	NA	0.318181818181818	0.311111111111111	0.883720930232558	0.833333333333333
PGA_scaffold8__63_contigs__length_61151155	18093213	18093280	5	EPI-104,EPI-128	EPI-111,EPI-120	0.924528301886792	1	0.513888888888889	0.884057971014493	0.791666666666667	0.688888888888889	0.865168539325843	0.89873417721519	0.962962962962963	0.970588235294118	0.823529411764706	0.952380952380952
