chr	start	end	number_of_dms	hypermethylated_samples	hypomethylated_samples	methylation_level_EPI.175	methylation_level_EPI.176	methylation_level_EPI.181	methylation_level_EPI.182	methylation_level_EPI.184	methylation_level_EPI.185	methylation_level_EPI.187	methylation_level_EPI.188	methylation_level_EPI.193	methylation_level_EPI.194	methylation_level_EPI.199	methylation_level_EPI.200	methylation_level_EPI.205	methylation_level_EPI.206	methylation_level_EPI.208	methylation_level_EPI.209	methylation_level_EPI.214	methylation_level_EPI.215	methylation_level_EPI.220	methylation_level_EPI.221	methylation_level_EPI.226	methylation_level_EPI.227	methylation_level_EPI.229	methylation_level_EPI.230
Scaffold_01	79806911	79806921	4	EPI-175,EPI-215,EPI-220	EPI-206,EPI-227	0.203389830508475	0.115789473684211	0.0625	0.125	0.0784313725490196	0.0555555555555556	0.0208333333333333	0.166666666666667	0.0694444444444444	0.0757575757575758	0.0869565217391304	0.106060606060606	0.111111111111111	0	0	0.130952380952381	0.0789473684210526	0.25	0.211538461538462	0	0.0769230769230769	0	0.0357142857142857	0.0153846153846154
Scaffold_01	81511368	81511426	5	EPI-187,EPI-193,EPI-200,EPI-221	EPI-208	0	NA	0	0.0784313725490196	0	NA	0.4875	0.0465116279069767	0.208333333333333	0	NA	0.2	0	0	0	NA	0.05	0	0.0232558139534884	0.2	NA	0	0	0
Scaffold_01	82706715	82706922	4	EPI-182,EPI-194,EPI-175,EPI-206		0.714285714285714	0.136363636363636	0	0.148148148148148	0	0.5	0.0526315789473684	NA	0	0.182795698924731	0	0	0	0.448275862068966	0	0.0232558139534884	0	0	NA	0	0.0555555555555556	NA	0	0.0416666666666667
Scaffold_01	87354888	87354953	3	EPI-200,EPI-209,EPI-220,EPI-226,EPI-215		0	0	0.133333333333333	0	0	NA	0.0434782608695652	0	0.178571428571429	0	0.136363636363636	0.5	0	0.0277777777777778	0.0294117647058824	0.444444444444444	0	0.15	0.263157894736842	0	0.708333333333333	0	0	0.291666666666667
Scaffold_01	87724904	87725171	4	EPI-205,EPI-220,EPI-230,EPI-209		0.036144578313253	0.0486111111111111	0.0625	0.00549450549450549	0.0172413793103448	0.0886075949367089	0	0	0.019047619047619	0	0.0579710144927536	0	0.0465116279069767	0	0	0.136904761904762	0.0427350427350427	0	0.0919540229885057	0.00847457627118644	0.0483870967741935	0	0.00854700854700855	0.194915254237288
Scaffold_01	88357644	88357729	3	EPI-181,EPI-208,EPI-209,EPI-200	EPI-206,EPI-221,EPI-227,EPI-205	0.183098591549296	0.346153846153846	0.506024096385542	0.283582089552239	0.344827586206897	0.324324324324324	0.355769230769231	0.210526315789474	0.252631578947368	0.294736842105263	0.36734693877551	0.438356164383562	0.192307692307692	0.0579710144927536	0.461538461538462	0.406015037593985	0.166666666666667	0.325301204819277	0.25	0.0888888888888889	0.351351351351351	0.0789473684210526	0.333333333333333	0.36
Scaffold_02	2233383	2233403	3	EPI-215,EPI-220	EPI-181	0.153846153846154	0.03125	0	0.1875	0.0512820512820513	0.272727272727273	0	0	0.107142857142857	0.037037037037037	0	0.153846153846154	0.137931034482759	0.232558139534884	0	0.0714285714285714	0.0909090909090909	0.34375	0.571428571428571	0.16	0.162162162162162	NA	0.161290322580645	0
Scaffold_02	12065909	12065928	3	EPI-188,EPI-200	EPI-176,EPI-184,EPI-208,EPI-229	0.285714285714286	0.127659574468085	0.306122448979592	0.392156862745098	0.0882352941176471	0.238095238095238	0.431818181818182	0.5	0.431818181818182	0.25	0.208333333333333	0.567567567567568	0.217391304347826	0.32258064516129	0.0731707317073171	0.357142857142857	0.205128205128205	0.3	0.263157894736842	0.48	0.4	0.3	0.08	0.46875
Scaffold_02	12339085	12339170	6	EPI-208,EPI-226,EPI-220,EPI-227	EPI-176,EPI-181,EPI-193,EPI-199	0.346938775510204	0.116883116883117	0.111111111111111	0.310679611650485	0.225806451612903	0.263157894736842	0.357142857142857	0.178571428571429	0.1125	0.260416666666667	0.15	0.414634146341463	0.409090909090909	0.333333333333333	0.494505494505495	0.276315789473684	0.194444444444444	0.231884057971014	0.367647058823529	0.157894736842105	0.333333333333333	0.576923076923077	0.333333333333333	0.169811320754717
Scaffold_02	12411164	12411208	3	EPI-175,EPI-194	EPI-205,EPI-208,EPI-226	0.231578947368421	0.122641509433962	0.0686274509803922	0.104838709677419	0.0740740740740741	0.1875	0.0689655172413793	0.0615384615384615	0.0617283950617284	0.372881355932203	0.116279069767442	0.0555555555555556	0	0.188405797101449	0.0307692307692308	0.127272727272727	0.0982142857142857	0.133333333333333	0.0476190476190476	0.196969696969697	0	0.142857142857143	0.19047619047619	0.1
Scaffold_02	13142685	13142709	3	EPI-205,EPI-215,EPI-221,EPI-229,EPI-220	EPI-193	0.00884955752212389	0.0491803278688525	0.010752688172043	0.0684931506849315	0.0375	0	0.0288461538461538	0.0222222222222222	0.0078125	0.0679611650485437	0	0.0253164556962025	0.104166666666667	0	0.0333333333333333	0.00934579439252336	0.0172413793103448	0.138888888888889	0.0967741935483871	0.108695652173913	0.0384615384615385	0.0294117647058824	0.155555555555556	0.0099009900990099
Scaffold_02	14942776	14942843	3	EPI-182,EPI-181,EPI-187	EPI-194,EPI-230,EPI-176,EPI-227	0.722222222222222	0.452380952380952	0.888888888888889	0.757575757575758	0.571428571428571	NA	0.888888888888889	0	0.527777777777778	0.408163265306122	NA	0.697674418604651	0.5	0	0.84375	0.555555555555556	0.285714285714286	0.590909090909091	0.9	0.444444444444444	NA	0	0.444444444444444	0.454545454545455
Scaffold_02	18662742	18662792	3	EPI-188,EPI-194,EPI-214,EPI-220,EPI-221		0.0428571428571429	0.0610687022900763	0	0.0112359550561798	0.0138888888888889	0	0.0333333333333333	0.12280701754386	0.0185185185185185	0.0947368421052632	0	0	0	0.0526315789473684	0.0425531914893617	0	0.138461538461538	0.0123456790123457	0.102040816326531	0.186046511627907	0	0.0526315789473684	0.0120481927710843	0.0256410256410256
Scaffold_02	20108851	20109006	5	EPI-175,EPI-194,EPI-176	EPI-181,EPI-208,EPI-209,EPI-200,EPI-215	0.857142857142857	0.833333333333333	0.426229508196721	0.861111111111111	0.65	NA	0.551724137931034	0.333333333333333	0.682926829268293	0.823529411764706	1	0.333333333333333	0.878787878787879	0.931034482758621	0.533333333333333	0.533333333333333	0.785714285714286	0.436619718309859	NA	0.666666666666667	0.755555555555556	0.8	0.9	0.775510204081633
Scaffold_02	23798694	23798765	8	EPI-199,EPI-200,EPI-206,EPI-227,EPI-188	EPI-209,EPI-194,EPI-229	0.0754716981132075	0.075	0.0364963503649635	0.094017094017094	0.0344827586206897	0.0136986301369863	0.0248447204968944	0.190082644628099	0.0518134715025907	0.00757575757575758	0.233644859813084	0.1	0.0212765957446809	0.125827814569536	0.0806451612903226	0.0353535353535354	0.0194805194805195	0.0178571428571429	0.0961538461538462	0.120879120879121	0.0298507462686567	0.149606299212598	0.012987012987013	0.0913978494623656
Scaffold_02	24224992	24225004	3	EPI-182,EPI-187,EPI-200	EPI-176,EPI-205,EPI-220,EPI-229,EPI-175	0.393939393939394	0.375	0.65625	0.785714285714286	0.511111111111111	NA	0.735294117647059	0.666666666666667	0.441176470588235	0.551724137931034	0.571428571428571	0.828571428571429	0.285714285714286	0.62962962962963	0.4	0.521739130434783	0.46031746031746	0.708333333333333	0.333333333333333	0.769230769230769	0.785714285714286	0.636363636363636	0.25	0.555555555555556
Scaffold_02	24633744	24633767	4	EPI-194,EPI-209,EPI-230	EPI-188	0.0789473684210526	0.0851063829787234	0.136363636363636	0.0266666666666667	0	NA	0.0909090909090909	0	0.105263157894737	0.151515151515152	NA	0.0212765957446809	0	0.0645161290322581	0.0487804878048781	0.140350877192982	0.161764705882353	0	0.0294117647058824	0.115384615384615	0.0714285714285714	0.178571428571429	0	0.216216216216216
Scaffold_02	28721539	28721580	6	EPI-209,EPI-214,EPI-215,EPI-220	EPI-181,EPI-193,EPI-226,EPI-194	0.352941176470588	0.346153846153846	0.330275229357798	0.274509803921569	0.5	NA	0.375	0.225806451612903	0.24	0.3	0.45	0.452054794520548	0.327272727272727	0.368421052631579	0.333333333333333	0.774193548387097	0.608695652173913	0.603448275862069	0.818181818181818	NA	0.2	NA	0.46031746031746	0.375
Scaffold_02	29007374	29007430	4	EPI-187,EPI-193,EPI-199,EPI-215	EPI-181,EPI-229	0.125	0.220338983050847	0.0425531914893617	0.230769230769231	0.116279069767442	0	0.476190476190476	0.138888888888889	0.264705882352941	0.161764705882353	0.119047619047619	0.0769230769230769	0.0909090909090909	0.245614035087719	0.189189189189189	0.166666666666667	0.185185185185185	0.363636363636364	0	0	NA	0.1	0.0294117647058824	0.05
Scaffold_02	36294044	36294309	5	EPI-188,EPI-206,EPI-220,EPI-226		0	0.0251572327044025	0.0133333333333333	0	0.00862068965517241	0	0	0.115384615384615	0.0108695652173913	0.0155038759689922	0	0.00740740740740741	0.0563380281690141	0.0698924731182796	0.0195121951219512	0	0.015625	0	0.156862745098039	0	0.0714285714285714	0.0169491525423729	0.0101010101010101	0.00568181818181818
Scaffold_02	36707972	36708017	4	EPI-175,EPI-194,EPI-206,EPI-209,EPI-181,EPI-185,EPI-221,EPI-227		0.119047619047619	0.0252100840336134	0.208333333333333	0.0611111111111111	0	0.157894736842105	0.105263157894737	0	0	0.204819277108434	0	0	0	0.181818181818182	0.0462962962962963	0.232142857142857	0.0125	0.0217391304347826	0	0.214285714285714	0	0.205882352941176	0	0.0185185185185185
Scaffold_02	38723136	38723161	3	EPI-182,EPI-185,EPI-193		0.0267857142857143	0.0298507462686567	0	0.162790697674419	0.02	0.529411764705882	0	0.0131578947368421	0.153846153846154	0.0862068965517241	NA	0	0.037037037037037	0	NA	0.0555555555555556	0.0153846153846154	0	NA	0	0	0	0	0
Scaffold_02	39599144	39599361	8	EPI-181,EPI-205,EPI-209,EPI-226,EPI-229,EPI-194,EPI-206		0.0491803278688525	0	0.139240506329114	0.0114942528735632	0.0674157303370786	0	0.00689655172413793	0.0769230769230769	0	0.109649122807018	0	0.00617283950617284	0.132530120481928	0.129251700680272	0	0.194029850746269	0.00478468899521531	0	0	0.0229885057471264	0.231884057971014	0.0169491525423729	0.158333333333333	0
Scaffold_02	40173262	40173298	9	EPI-187,EPI-193,EPI-199,EPI-182		0.0119047619047619	0.0121951219512195	0.0145985401459854	0.0476190476190476	0.00819672131147541	NA	0.0865384615384615	0	0.0825688073394495	0.0152671755725191	0.0879120879120879	0.024390243902439	0	0.0065359477124183	0.00934579439252336	0.0125786163522013	0.043859649122807	0	0.0571428571428571	0.0178571428571429	NA	0.0196078431372549	0.0425531914893617	0.0476190476190476
Scaffold_02	41442654	41442687	5	EPI-200,EPI-205,EPI-214,EPI-215,EPI-226,EPI-188	EPI-181,EPI-182,EPI-194,EPI-208,EPI-209	0.581395348837209	0.555555555555556	0.151515151515152	0.0882352941176471	0.6	NA	0.535714285714286	0.933333333333333	0.63013698630137	0.0952380952380952	NA	0.646153846153846	0.810810810810811	0.53125	0.0434782608695652	0.0555555555555556	0.818181818181818	0.857142857142857	0.692307692307692	NA	0.763157894736842	0.434782608695652	0.684210526315789	NA
Scaffold_02	44710209	44710322	5	EPI-176,EPI-206,EPI-220,EPI-221,EPI-226,EPI-227	EPI-208,EPI-209,EPI-199	0.0967741935483871	0.523809523809524	0.261538461538462	0.25	0.222222222222222	0.34375	0.282352941176471	0.553191489361702	0.382978723404255	0.325	0	0.254545454545455	0.5	0.485294117647059	0.236842105263158	0.112903225806452	0.227272727272727	0.2	0.697674418604651	0.431818181818182	0.526315789473684	0.548387096774194	0.304347826086957	0
Scaffold_02	45378922	45378941	4	EPI-187,EPI-199,EPI-220	EPI-175,EPI-182,EPI-226,EPI-230	0.564102564102564	0.9375	0.814814814814815	0.636363636363636	0.84	NA	0.982142857142857	0.952380952380952	0.815789473684211	0.785714285714286	1	0.777777777777778	1	0.796610169491525	0.788461538461538	0.813559322033898	0.935483870967742	0.743589743589744	0.96875	0.961538461538462	0.535714285714286	0.78125	0.916666666666667	0.67741935483871
Scaffold_02	46668442	46668509	8	EPI-208,EPI-209,EPI-221,EPI-199,EPI-214,EPI-230	EPI-176,EPI-193,EPI-206	0.391752577319588	0.240601503759398	0.34375	0.5	0.358974358974359	NA	0.547169811320755	0.508474576271186	0.270588235294118	0.380165289256198	0.614035087719298	0.414634146341463	0.5	0.201923076923077	0.533333333333333	0.456692913385827	0.565217391304348	0.327586206896552	0.416666666666667	0.721311475409836	0.385964912280702	0.347826086956522	NA	0.704918032786885
Scaffold_02	47298599	47298661	5	EPI-199,EPI-200,EPI-226,EPI-175,EPI-227	EPI-215,EPI-181	0.625954198473282	0.43646408839779	0.409574468085106	0.446009389671362	0.4875	0.439024390243902	0.523076923076923	0.4	0.389261744966443	0.531914893617021	0.732673267326733	0.698412698412698	0.539473684210526	0.444444444444444	0.461077844311377	0.531791907514451	0.565714285714286	0.313333333333333	0.588235294117647	0.555555555555556	0.738636363636364	0.657894736842105	0.442307692307692	0.444444444444444
Scaffold_02	47298879	47298944	4	EPI-188,EPI-206,EPI-208,EPI-220,EPI-187	EPI-175,EPI-176	0.240384615384615	0.247311827956989	0.5	0.504132231404959	0.349206349206349	NA	0.597014925373134	0.5	0.409090909090909	0.371428571428571	0.416666666666667	0.529411764705882	0.471698113207547	0.542857142857143	0.637362637362637	0.59375	0.3875	0.320754716981132	0.705882352941177	0.333333333333333	0.217391304347826	0.461538461538462	0.425531914893617	0.526315789473684
Scaffold_02	50943695	50943709	3	EPI-208,EPI-209	EPI-181,EPI-194	0.905660377358491	0.865384615384615	0.712121212121212	0.877551020408163	0.875	0.863636363636364	0.864406779661017	0.891891891891892	0.964285714285714	0.720430107526882	0.861111111111111	0.848484848484849	0.84	0.911111111111111	1	0.978723404255319	0.82	0.947368421052632	0.870967741935484	0.777777777777778	0.973684210526316	0.740740740740741	0.787234042553192	0.854166666666667
Scaffold_02	51343963	51343979	3	EPI-182,EPI-214,EPI-221	EPI-194,EPI-209	0.714285714285714	0.9	NA	0.86046511627907	0.740740740740741	0.8	0.7	0.619047619047619	NA	0.678571428571429	0.823529411764706	0.76	1	0.619047619047619	0.875	0.703703703703704	1	0.666666666666667	NA	1	NA	0.857142857142857	NA	0.793103448275862
Scaffold_02	51778293	51778316	5	EPI-184,EPI-185,EPI-188,EPI-209,EPI-215	EPI-193,EPI-227	0.122222222222222	0.197802197802198	0.240963855421687	0.225352112676056	0.326923076923077	0.6	0.108433734939759	0.341463414634146	0.05	0.196581196581197	0.160714285714286	0.232758620689655	0.244897959183673	0.155172413793103	0.142857142857143	0.294736842105263	0.197183098591549	0.388888888888889	0.102040816326531	0.107142857142857	0.159090909090909	0.0147058823529412	0.258620689655172	0.169811320754717
